"student_id","school_id","grade_level","gender","race_ethnicity","school_poverty_rate","gpa","suspensions","school_safety","teacher_support","parent_involvement"
4307,"S436",9,"female","Asian",81.1,2.02,0,8.5,8.6,5.2
4308,"S111",12,"female","Asian",13.6,3.11,1,7.3,4.5,7.4
4309,"S381",9,"male","Latino",79.4,2.21,0,6.3,4.5,2.9
4310,"S163",10,"male","Latino",39.3,3.17,0,4.2,5.3,3.4
4311,"S009",9,"male","Latino",46.4,2.69,0,5.5,6.5,5.4
4312,"S291",11,"male","Black",72.7,3.64,0,5.7,6.9,6.6
4313,"S299",12,"female","White",22.5,2.79,0,6.1,3.3,3.6
4314,"S309",10,"male","Latino",31.1,2.69,0,5.4,5.9,6.9
4315,"S121",10,"female","White",25,3.24,0,7.2,3.7,4.8
4316,"S316",10,"female","Black",23,3.96,1,4.9,6.7,6.4
4317,"S491",12,"male","Other",29.2,2.27,0,3.2,4.2,5.4
4318,"S276",10,"male","White",63.9,2.87,0,10,7.6,8.4
4319,"S414",9,"female","Asian",20.1,3.76,2,8.5,8.5,7.3
4320,"S172",11,"male","Asian",82.8,2.52,1,5.2,6,3.3
4321,"S476",11,"male","Asian",40.6,2.57,1,5.4,5.5,5.1
4322,"S345",12,"female","Asian",80.5,3.52,0,5,4.3,7.1
4323,"S259",12,"female","Black",31,2.03,0,8.3,5.3,5.2
4324,"S357",10,"female","Latino",46.5,2.42,1,5.8,7.5,6.6
4325,"S449",12,"male","White",28.1,3.33,0,6.2,4.8,3.8
4326,"S057",10,"male","Latino",65,1.86,0,5.6,5.4,4.4
4327,"S063",9,"male","Latino",93.8,3.21,1,5.7,4.6,4.2
4328,"S242",10,"male","White",73.1,2,1,6.6,5.3,8.4
4329,"S398",12,"male","White",51.8,2.39,0,3.6,6.1,4.3
4330,"S385",12,"female","White",31.9,2.87,0,5.9,6.9,7.6
4331,"S044",11,"female","White",62.6,2.72,1,5.8,8,1.4
4332,"S121",11,"female","White",40,3.19,1,5.3,5.4,2.8
4333,"S353",12,"female","Asian",77.8,2.71,0,8.3,5.7,5.1
4334,"S446",9,"female","Other",20.5,3.01,0,4.8,3.6,5.2
4335,"S096",11,"male","Latino",58.5,3.9,1,6.3,4.5,3.8
4336,"S243",10,"male","Asian",14.4,2.67,0,7.9,6.7,9.4
4337,"S132",10,"female","Asian",73.8,3.11,0,6.9,6,5
4338,"S184",10,"male","Black",36.5,3.65,0,4.1,2.8,3.6
4339,"S028",11,"female","Latino",63.5,3.4,0,7.3,8.1,5.6
4340,"S243",10,"female","Latino",63.7,2.38,0,5,6.5,4.5
4341,"S006",11,"female","Black",72.2,2.68,0,5.6,7.6,6.6
4342,"S210",11,"female","Black",85.8,2.9,0,5.7,5.1,5.1
4343,"S293",11,"female","Black",84.2,2.48,0,6.9,7.2,3.1
4344,"S095",11,"female","Other",83.6,2.89,1,5.5,4.6,2.6
4345,"S105",9,"female","Black",66.5,2.06,0,5.9,6,6.2
4346,"S436",12,"male","Asian",71,2.96,0,8.4,5.3,3.8
4347,"S078",9,"female","Black",28.5,3.66,0,4.9,3.7,6
4348,"S160",12,"nonbinary","Asian",68.1,2.57,0,7.8,7.2,4.7
4349,"S491",9,"female","White",10.1,3.86,0,6.8,7,4.7
4350,"S320",10,"female","White",64.7,3.04,0,6.4,7.7,4.4
4351,"S029",10,"male","Black",92.6,2.88,0,5.3,6.9,7.9
4352,"S255",10,"female","White",26.4,3.06,2,5.1,7.8,3.3
4353,"S249",11,"male","Latino",21.4,2.75,0,6,8.7,4.4
4354,"S066",11,"female","Other",43.1,3.06,0,5.4,6.8,4
4355,"S287",12,"male","Latino",20.4,2.77,1,5.7,6.4,4.8
4356,"S382",10,"male","Latino",16.1,2.81,0,9.4,5.7,5.6
4357,"S319",11,"male","Other",20.5,3.04,0,7.1,6.2,3.8
4358,"S284",12,"female","Black",20.9,2.34,0,6.6,7.2,3.9
4359,"S422",10,"female","Latino",33.8,2.4,0,6.5,7.9,8
4360,"S497",11,"female","Other",34.9,2.54,0,8.2,5.8,4.5
4361,"S314",10,"male","Asian",69.6,3.05,0,6,5.5,6.6
4362,"S084",12,"female","Latino",17.7,3.72,1,8,6.7,4.5
4363,"S281",10,"male","White",51.3,2.88,0,5,4.3,5
4364,"S282",11,"male","Other",10.8,2.5,1,6.4,6.3,6.8
4365,"S163",9,"male","Latino",46.9,2.29,0,5.1,7,4.7
4366,"S286",9,"male","Asian",73.4,1.82,0,6.4,6.9,8.6
4367,"S178",11,"male","White",68.2,2.55,0,6.7,6.3,6.2
4368,"S403",12,"male","White",36.2,2.74,0,6.3,4.8,7.8
4369,"S419",12,"female","Asian",14.4,3.29,0,6.2,8,8.8
4370,"S245",9,"female","Other",37.3,2.64,1,4.2,6.9,3.2
4371,"S135",12,"female","Latino",49.9,3.14,0,4.1,6.1,5.3
4372,"S196",11,"male","Other",34.6,2.41,2,7.6,6.9,6.5
4373,"S436",10,"female","White",83.5,2.89,0,4.8,7.4,5.4
4374,"S180",9,"female","Latino",78,2.17,1,6.3,7.8,3.8
4375,"S127",9,"female","Black",37.8,3.2,0,5,6.7,4.9
4376,"S033",9,"female","Other",32.7,2.75,0,6.6,6.9,2.8
4377,"S088",12,"male","Other",71.3,2.54,0,8.5,6.9,7.6
4378,"S147",9,"male","Asian",22,3.69,1,5.3,5.7,3.6
4379,"S416",11,"male","Asian",85.7,2.79,0,5.7,5.9,2.2
4380,"S082",12,"male","Latino",29.8,2.22,0,4.6,5.8,3.3
4381,"S454",10,"female","Asian",92.6,2.78,0,5.1,4.3,3.8
4382,"S338",11,"female","Latino",38.8,3.18,0,8.1,6.6,3.8
4383,"S320",9,"female","White",92.7,2.94,0,6.2,9,5.4
4384,"S474",10,"male","Black",18.2,2.3,1,8.1,5.6,3.9
4385,"S401",11,"female","Asian",31.7,2.79,0,6.8,4.1,0.6
4386,"S006",9,"male","Latino",89.4,2.51,0,4.6,6,5.3
4387,"S252",10,"male","Black",23.2,2.93,0,6.9,6.6,5.9
4388,"S116",12,"female","Other",35.8,2.33,1,7.4,7.1,6.7
4389,"S383",12,"male","Asian",25.6,3.88,0,7.9,7.2,7.1
4390,"S261",9,"female","Latino",48.3,3.13,0,5,7.1,6.9
4391,"S421",12,"female","White",54.5,2.59,0,7.5,7.5,4.7
4392,"S070",12,"female","Latino",35.6,2.8,0,4.4,5.3,4.5
4393,"S280",11,"male","White",71.7,2.6,1,5.7,6.1,9.9
4394,"S144",9,"female","Black",14.3,2.58,1,5.8,5.9,7.6
4395,"S386",12,"female","Latino",77.1,3.16,0,5.4,8,1.7
4396,"S341",10,"female","Other",53.7,2.94,0,6.7,4.9,8.5
4397,"S174",10,"male","Latino",42.1,3.33,0,5,9.3,5.4
4398,"S220",11,"male","White",49.4,3.22,1,6.8,6,6.5
4399,"S471",11,"male","White",33.9,3.03,1,6.3,3.9,4.9
4400,"S255",11,"female","Asian",13.1,3.51,1,6.5,5.6,8.2
4401,"S039",9,"male","Other",69.5,2.56,0,7.4,5.4,5.8
4402,"S262",10,"female","White",77.9,2.97,0,5.9,8,5.1
4403,"S242",11,"female","Other",78.2,2.62,0,6.6,4.9,5.2
4404,"S443",10,"female","Black",46.2,3.17,0,4.7,6.8,5
4405,"S324",12,"male","Black",44.8,3.37,1,5.3,5.5,4.3
4406,"S454",9,"female","Other",25.7,2.58,0,7.5,5,1.6
4407,"S428",12,"female","Black",74.9,2.22,0,6.9,6.3,8.6
4408,"S005",10,"male","Black",53.3,2.48,0,7.5,6.8,5.6
4409,"S040",10,"male","White",25.9,2.91,1,7.9,8.6,0.5
4410,"S356",11,"female","Latino",45.5,3.1,0,8.6,4.6,5.4
4411,"S209",12,"male","Black",39.8,3.27,0,5.9,6.1,4
4412,"S368",11,"female","Latino",35.1,3.07,1,7.8,7.1,6.1
4413,"S176",9,"female","Other",38.4,3.32,1,5.6,3.8,5.6
4414,"S387",10,"female","Other",10.2,2.9,1,5.2,5.3,4.4
4415,"S226",9,"female","Black",71.8,3.34,0,5.1,6.7,4.1
4416,"S041",11,"male","Black",52.2,3.01,0,2.7,7.8,6.9
4417,"S038",10,"female","Other",24.9,3.21,0,6.2,6.4,3.1
4418,"S036",12,"female","Other",80.9,2.53,0,9.2,4.6,5.8
4419,"S055",9,"female","Black",42,3.55,0,5.2,8.1,8.3
4420,"S215",11,"male","Latino",39.7,3.31,0,5.1,6.1,8.1
4421,"S252",12,"female","White",81.7,3.25,0,5.5,5.6,4.6
4422,"S114",10,"male","Asian",54.7,3.49,0,9.5,3.7,3.4
4423,"S409",10,"female","White",15.9,2.79,0,5.9,5.9,5.3
4424,"S115",9,"male","Latino",54,3.24,0,4.7,5.8,7.2
4425,"S143",12,"female","Asian",79.6,2.92,0,7.9,6.7,5.9
4426,"S062",12,"female","Asian",86.6,2.93,0,4.9,5.8,5.5
4427,"S201",11,"female","Latino",38.4,2.71,0,7.3,5.9,6.3
4428,"S003",9,"male","Black",66.6,1.96,0,8.3,8.9,5.2
4429,"S239",9,"female","Black",80.3,2.99,3,6,5.6,2.6
4430,"S485",12,"female","White",59.2,2.19,0,5.3,5.5,2.9
4431,"S305",10,"female","Other",33.5,3.21,0,6.6,5.7,2.8
4432,"S375",12,"male","Black",88.5,2.92,1,7.3,5.2,6.8
4433,"S374",10,"male","Latino",81,3.01,1,5.6,7.2,6.5
4434,"S482",9,"female","Asian",53.2,2.82,1,3.4,4.2,4.9
4435,"S089",9,"female","White",57.6,2.84,0,5.4,5.9,5.5
4436,"S292",11,"male","Other",75,2.91,0,5.8,5.8,8.4
4437,"S163",11,"male","Other",66.2,2.53,1,5.3,7,7.8
4438,"S075",9,"male","Asian",74.2,2.67,0,8.4,7.7,8.8
4439,"S403",9,"female","Latino",21.1,2.6,0,6.1,5.5,8.3
4440,"S453",9,"female","Latino",59.2,3.52,0,7.5,5.6,6.2
4441,"S295",10,"female","Other",28.9,3,0,4.9,5,5.2
4442,"S011",9,"male","Other",17.3,2.25,0,6.8,3,3.9
4443,"S447",11,"female","White",29.1,2.67,0,5.6,6.2,3.7
4444,"S271",12,"female","Latino",39.9,2.65,1,5.4,6.1,7.3
4445,"S046",9,"female","White",81.1,3.3,1,5.1,5.2,3.6
4446,"S393",11,"female","Other",36.1,2.22,0,4.9,4.4,7.8
4447,"S352",9,"male","Asian",71.8,3.51,0,6.4,5.6,7
4448,"S200",12,"male","Asian",37.9,2.63,1,6.5,6.3,0.9
4449,"S193",9,"female","Other",57.3,2.4,3,8.1,4.1,5.2
4450,"S400",12,"male","White",48.8,3.1,0,3.7,7.3,10
4451,"S197",12,"female","Latino",23.7,3.26,0,6.5,5.4,6.2
4452,"S279",11,"male","Other",59.1,3.5,1,4.7,5.6,5.3
4453,"S151",10,"female","Other",23.1,2.65,0,6,4.6,4.4
4454,"S269",10,"male","Black",39.7,2.9,1,6.1,6.9,6.9
4455,"S401",11,"female","White",77.3,3.41,0,8.9,7.3,4.6
4456,"S160",11,"male","Black",18.8,3.1,1,4.3,5.8,1.5
4457,"S211",11,"male","White",79.4,3.08,0,5.7,6.2,2.7
4458,"S388",10,"male","White",30.6,2.88,0,9.4,4.8,4.8
4459,"S243",11,"female","Asian",40.7,2.44,0,9.6,7.7,3
4460,"S469",11,"male","Asian",17,3.67,0,4.9,5,3.3
4461,"S110",12,"male","Latino",55.8,2.81,0,6.6,6.5,7.5
4462,"S270",10,"female","Other",23.5,2.97,0,7.3,7.4,5.4
4463,"S303",12,"female","Latino",34.9,3.48,1,3.1,6.2,3.2
4464,"S263",12,"female","White",81.3,3.54,0,9.2,5.3,6.2
4465,"S434",11,"female","Latino",54.3,3.56,0,3.5,6.6,2.1
4466,"S259",12,"male","Latino",56.9,3.21,0,8.1,8,6.4
4467,"S070",9,"male","Asian",70.8,2.95,0,2.2,6,4.9
4468,"S193",12,"male","White",67.2,2.97,0,4.8,4.9,5.6
4469,"S086",11,"male","Latino",52.9,3.01,2,5.5,3.5,8
4470,"S374",11,"female","Latino",88.1,3.09,0,5,8.3,5.8
4471,"S408",12,"male","Other",81.6,3.14,1,4.6,6.3,5
4472,"S361",9,"female","Black",76.7,2.99,0,5.6,5.8,2.4
4473,"S027",12,"male","Latino",18.6,3.42,0,6.8,5.6,6
4474,"S441",10,"male","White",28.5,1.84,2,4.5,7.4,5.7
4475,"S145",11,"female","Latino",32.1,2.44,0,3.1,8.5,5.4
4476,"S075",9,"female","Black",36.4,1.84,0,4.9,8.2,6.1
4477,"S003",11,"male","Asian",47,2.76,0,5.8,6,3.6
4478,"S169",11,"male","Asian",31.9,2.06,0,7.3,6,5.2
4479,"S361",11,"male","Asian",36,3.3,1,6,6.4,5.5
4480,"S300",9,"female","Black",54.2,2.81,3,6.4,4.5,4.1
4481,"S411",10,"female","White",21.3,2.44,2,6.1,7.8,3.1
4482,"S174",9,"male","Latino",49.8,2.47,0,5.6,8.7,7.9
4483,"S416",12,"female","White",27,3.5,2,5.3,6.8,5.4
4484,"S022",10,"female","Latino",43.7,2.89,0,6.2,6.9,4
4485,"S489",12,"male","Other",71.8,3.19,0,6.1,4.7,5.2
4486,"S109",12,"female","Other",91.9,2.69,0,6.5,6.1,3.4
4487,"S187",10,"female","White",16,2.47,1,6.8,5.2,5.4
4488,"S082",11,"female","Other",74.1,2.47,0,5.3,5.9,1.9
4489,"S447",12,"female","Other",49.2,2.86,0,4.3,6.4,6.4
4490,"S021",10,"female","White",62.6,1.97,1,5.2,6.6,6.3
4491,"S262",12,"male","Black",29.8,3.12,0,5.3,6.4,2.3
4492,"S112",12,"female","Black",41.2,3.24,0,7.1,7.1,5.2
4493,"S354",12,"male","White",44,2.11,0,6.7,4,0.6
4494,"S324",10,"male","Other",80.3,2.81,2,4.8,5.9,6
4495,"S043",11,"male","Other",55.8,2.72,0,5.8,5.9,6.2
4496,"S429",9,"female","Asian",51.2,2.27,1,5.2,6.7,2.4
4497,"S085",12,"female","Latino",41.8,2.78,1,4.1,6.8,3.6
4498,"S180",12,"female","Asian",82.3,2.5,0,7.4,7.2,7.8
4499,"S151",11,"female","Latino",32.2,2.84,2,5.2,3.8,4.3
4500,"S057",10,"male","Asian",61.2,2.57,0,5.4,7.8,7.5
4501,"S306",10,"female","Asian",42.9,3.05,0,6,6.5,6.6
4502,"S166",11,"male","Latino",67,1.99,0,4.9,5.7,5.4
4503,"S356",9,"female","Latino",45,3.09,0,9.2,3.1,6.2
4504,"S227",10,"male","Black",62.3,3.23,0,9.2,6.4,4.6
4505,"S363",12,"male","Latino",81.6,2.41,0,6.8,4.7,3.5
4506,"S226",10,"male","Other",78.1,2.55,0,2.7,7.6,5.1
4507,"S381",11,"male","White",78.8,2.21,0,10,6.9,8
4508,"S192",12,"male","Black",78.7,2.95,1,5.1,5.7,6.7
4509,"S392",11,"female","Black",75.9,3.5,0,5.7,6.1,8
4510,"S164",12,"nonbinary","Black",12.7,2.42,0,8,6.1,3.7
4511,"S342",11,"male","White",34.8,2.66,0,8.8,4.6,7.3
4512,"S092",12,"male","Other",38.5,2.38,0,4.6,5.7,8.6
4513,"S054",9,"male","White",56.6,2.53,0,6.3,8.7,5.1
4514,"S016",10,"nonbinary","Asian",22.7,2.44,0,5.5,7.3,4.9
4515,"S255",9,"female","Asian",83.2,3.08,1,6.9,7.1,7.2
4516,"S084",12,"male","Latino",35.8,2.38,0,7.7,6.4,8.1
4517,"S497",11,"female","Latino",23.8,2.94,2,4.5,7.2,4.9
4518,"S397",9,"male","Other",82.6,2.33,1,4.9,5.2,5.3
4519,"S071",10,"male","Other",72.9,2.68,0,6,4.7,1.2
4520,"S173",9,"male","Latino",28.3,2.44,0,6.8,5.8,8.1
4521,"S045",10,"nonbinary","Latino",27,2.62,0,6.2,7.8,2.2
4522,"S219",9,"male","Asian",57.3,2.11,0,4.5,6.7,4.7
4523,"S394",10,"female","Black",31.6,2.86,0,6.3,4.9,7
4524,"S466",11,"male","Black",40.9,2.46,0,8.3,7.7,3.4
4525,"S316",12,"male","Latino",16,3.07,1,6.9,7.2,3.9
4526,"S117",10,"female","Black",68.2,3.31,0,6.2,6.6,4.2
4527,"S429",11,"female","White",62.3,3.41,1,7.3,6.9,6.1
4528,"S234",12,"female","White",54.2,2.52,0,4.1,5.9,5.9
4529,"S364",9,"female","Black",84.1,3.36,0,6.9,7.2,5.6
4530,"S259",9,"male","Latino",73,3.18,0,5.3,8.9,4
4531,"S306",11,"female","Other",42,2.15,0,5.7,8.3,3.1
4532,"S259",9,"female","Other",47.8,2.7,0,7.8,4.6,1.8
4533,"S199",9,"male","White",53.2,2.74,0,7.1,4.7,6.7
4534,"S387",10,"male","Other",19.3,2.21,0,4.1,6.5,5.4
4535,"S053",11,"female","Latino",70.8,2.13,1,3.5,3.3,8.1
4536,"S494",9,"female","Latino",89.6,3.17,0,7.4,6.5,4
4537,"S432",11,"male","White",76.4,2.12,0,3.4,5.6,6.7
4538,"S150",10,"female","White",11.4,1.71,0,7.5,7.4,3.1
4539,"S237",11,"female","Black",13.2,2.21,1,6.8,6.2,6
4540,"S331",10,"male","White",91.3,3.89,0,6.7,7.5,7.6
4541,"S178",10,"nonbinary","Other",85.7,3.56,0,6.3,5.9,4.8
4542,"S017",10,"male","Latino",82.1,2.87,1,5,7.9,2.2
4543,"S040",11,"female","Latino",69.7,2.47,0,5.2,5.8,7.2
4544,"S339",12,"male","Asian",83.6,3.11,0,6.1,5.7,5.3
4545,"S188",9,"male","Asian",43.8,2.18,0,4.7,5.5,4.3
4546,"S419",10,"male","Asian",60.5,2.41,2,3.4,6.2,4.7
4547,"S037",10,"female","Black",36,2.4,1,6.1,6.6,3.3
4548,"S268",11,"male","Other",26.7,2.94,0,6,7,5
4549,"S422",11,"male","Latino",73.3,2.16,0,6.5,8,5.4
4550,"S461",9,"male","Latino",88.4,2.52,0,5.8,3.9,5.8
4551,"S265",10,"female","White",28.2,2.74,0,4.6,5.4,3.4
4552,"S419",12,"female","Other",14.1,2.43,0,7.7,5.6,5.9
4553,"S387",11,"male","Other",61.1,2.58,0,5.2,5.3,6.2
4554,"S072",11,"female","Black",87.5,2.97,1,6.6,6.8,7.2
4555,"S206",12,"female","Latino",32.5,2.21,0,5.5,4.6,6.5
4556,"S044",10,"male","White",28.7,2.64,0,8.1,6.4,2.5
4557,"S423",11,"female","Other",26.7,4,0,2.7,4.5,5.1
4558,"S172",10,"female","Asian",16.7,2.79,1,7.8,6.7,6.6
4559,"S372",9,"male","Asian",92.6,3.46,0,5.7,7.4,4.1
4560,"S371",11,"female","White",85.7,2.05,1,8.3,5.3,5.9
4561,"S303",9,"male","Black",39.3,2.44,1,7.4,5.2,2.6
4562,"S362",10,"male","Asian",49.6,2.3,0,3.8,4.7,4.8
4563,"S038",11,"male","White",86.1,1.99,0,5.3,5.9,3.9
4564,"S332",12,"female","Latino",15.4,3.88,0,5.8,6.8,4.3
4565,"S005",12,"male","Asian",34.5,2.91,0,7.4,8.2,7.6
4566,"S215",10,"male","Black",68.4,2.81,0,5.6,6.9,6.9
4567,"S107",9,"male","Latino",18,3.55,0,7.4,5.7,1.6
4568,"S184",12,"nonbinary","Asian",86.4,2.86,0,9.6,8.3,2.5
4569,"S443",10,"female","White",51.2,1.96,0,4.7,7.8,6.1
4570,"S014",9,"female","Latino",69.7,3.45,0,5.9,8.2,5.8
4571,"S321",9,"male","White",43.7,2.59,0,4.9,5.3,5.6
4572,"S101",11,"female","Latino",54.7,2.95,0,9.1,7.8,5.2
4573,"S368",10,"male","Latino",92.7,3.33,1,3.5,5.4,5.3
4574,"S288",10,"male","Black",36.6,2.86,0,5.8,5.1,5.4
4575,"S088",9,"male","Asian",77.7,1.37,0,5.9,5.8,6.2
4576,"S212",10,"female","Asian",65,2.48,0,4.3,4.9,9.6
4577,"S390",9,"female","Asian",90,2.48,2,8.8,4.7,3
4578,"S224",9,"male","Asian",33.9,2.96,0,4.2,4.7,7.4
4579,"S288",11,"male","Black",77.6,2.43,1,6.5,3.1,2.3
4580,"S206",12,"male","Asian",90.2,2.37,1,5.3,5.5,4.8
4581,"S376",9,"male","Other",62.8,2.3,0,7.3,6.5,2.6
4582,"S290",12,"male","Latino",15.1,2.37,0,7.5,6.1,6.2
4583,"S351",9,"male","Black",88.7,4,0,7.2,5,5.2
4584,"S483",12,"female","Latino",14.5,2.83,0,5.1,6.9,5.1
4585,"S472",9,"female","Latino",26.9,2.32,1,5.5,6,3.3
4586,"S330",12,"female","Other",38.8,3,0,7.9,5.7,2.8
4587,"S431",9,"female","Black",21.4,3.77,0,6.1,5.7,4.8
4588,"S349",11,"male","White",21.9,2.31,0,5.5,6.3,2.1
4589,"S003",11,"female","White",58.2,2.45,0,7.3,6.3,4.3
4590,"S157",11,"female","Black",51.5,2.74,0,5.6,7.1,4.3
4591,"S318",12,"male","Asian",51.4,2.69,0,7.6,7.5,1.9
4592,"S454",9,"male","Black",89.1,1.94,0,6.3,3.1,5.5
4593,"S231",11,"female","White",10,2.44,0,5.7,5.8,6.2
4594,"S373",11,"nonbinary","White",78.6,3.38,0,6.9,4.9,6.1
4595,"S440",11,"female","Other",27.7,3.92,1,3,7.6,3.4
4596,"S082",9,"female","Asian",26.4,1.71,1,5.9,5.5,2.3
4597,"S433",9,"male","Other",81,3,0,6.5,4.2,6.6
4598,"S061",9,"female","Other",88.2,2.64,0,7.6,6.3,0
4599,"S496",12,"male","Latino",23.4,2.97,0,5.4,6,4.8
4600,"S455",12,"male","Latino",85.3,2.41,0,6.1,7.7,3.6
4601,"S056",10,"male","Asian",84.6,2.41,0,3.8,5.9,3.1
4602,"S266",12,"male","Other",31.4,2.97,3,4.1,5.2,5.2
4603,"S334",11,"male","Asian",36.6,2.89,1,5.6,7.3,6.3
4604,"S472",9,"male","Other",92.1,2.55,0,4.6,8.7,4.5
4605,"S433",10,"female","Latino",60.9,2.52,0,5.2,6.3,6.9
4606,"S263",11,"female","Latino",68,2.64,0,8.3,6.6,4.6
4607,"S221",10,"female","White",29.2,3.26,0,3.8,6.1,4.4
4608,"S399",10,"male","Asian",33.2,2.06,1,7,7.1,3.3
4609,"S169",9,"female","Asian",79.1,2.69,1,7.1,5.4,3.2
4610,"S269",9,"male","Latino",90.4,3.5,0,4,6.7,8.2
4611,"S394",12,"female","Other",68.9,2.7,1,6.7,6.8,3.7
4612,"S164",9,"male","Other",70.6,2.71,0,5.5,8.5,9.1
4613,"S368",11,"male","Other",82.3,2.92,1,4.5,4.7,3.2
4614,"S097",9,"female","Latino",31.9,2.79,0,5.8,5.9,6.8
4615,"S331",11,"male","Asian",36.8,3.08,2,6.6,4.9,7.2
4616,"S275",11,"female","White",52.1,2.17,0,7.8,6.1,5.8
4617,"S262",9,"male","Black",57.9,3.45,1,5,8.2,3.9
4618,"S178",12,"female","White",67.6,2.44,0,5.4,6.3,3
4619,"S258",12,"female","White",44,2.68,0,5.3,5.8,5.6
4620,"S007",9,"male","Asian",12,3.11,0,6,6,3.5
4621,"S458",9,"female","Asian",91.1,3.4,0,4.8,6,4.9
4622,"S438",10,"male","White",89.1,2.76,0,5.8,5.8,4
4623,"S330",9,"male","Latino",51.9,2.12,0,4.6,4.9,3.1
4624,"S468",10,"male","Black",48.4,2.5,0,6.7,7.7,3.6
4625,"S442",9,"female","Latino",91.6,2.8,0,7.8,5.2,5.6
4626,"S076",12,"female","Black",24.3,3.07,0,5.2,6.7,5.4
4627,"S435",10,"male","Other",86.7,2.41,0,8.1,7.5,4.4
4628,"S237",9,"male","Other",90.1,2.2,0,5.9,7.1,6.8
4629,"S305",11,"male","Black",27.9,2.78,0,4,5.2,5.7
4630,"S428",10,"female","Latino",72.2,2.82,0,6.3,6.7,2.5
4631,"S464",9,"male","Asian",71.3,2.97,1,5.9,6.3,6.5
4632,"S466",9,"male","Asian",36.1,2.85,2,7.8,6.2,2.8
4633,"S387",9,"female","Asian",92.2,2.51,0,5.3,5,3.3
4634,"S142",11,"male","White",34.4,2.61,1,5.2,6.4,4.6
4635,"S013",12,"male","Other",21,3.1,0,7.3,8.6,4.1
4636,"S373",11,"female","Asian",87,2.33,0,5.2,6.6,5.2
4637,"S070",12,"female","Latino",81.5,2.84,0,7.1,7.1,6.5
4638,"S396",9,"male","Black",64.5,2.71,0,3.6,5.3,4.9
4639,"S442",12,"female","Asian",32.3,3.49,1,5.2,3.4,6.4
4640,"S242",12,"female","White",92.5,2.67,0,5.6,8.6,5.2
4641,"S455",11,"female","Other",19.4,3.18,0,3.9,6.1,5.5
4642,"S275",9,"male","Latino",24.4,2.86,0,4.5,5.9,5.4
4643,"S131",9,"female","Black",40.7,2.96,0,4.9,4.3,4.1
4644,"S373",12,"female","White",31.1,2.14,1,7.5,6.5,7.8
4645,"S465",9,"male","Latino",93,2.68,1,4.4,5.5,6.1
4646,"S044",11,"male","Latino",74.3,2.98,0,6.1,8,4.9
4647,"S083",11,"male","Other",42.2,2.89,0,4.5,5.6,4.1
4648,"S434",11,"male","Latino",26.3,2.41,0,6.2,6.8,5
4649,"S118",11,"female","Other",45.8,2.22,0,4.8,7.9,3.2
4650,"S410",9,"female","White",49.1,3.08,0,6.6,6.5,2.8
4651,"S079",10,"male","Asian",21,2.61,0,5.9,7.3,6.7
4652,"S215",12,"female","Other",85.7,1.99,0,5.1,6.7,3.8
4653,"S174",11,"male","Latino",19.9,3.1,0,4.8,5.1,7.6
4654,"S028",12,"male","Asian",45.1,3.83,1,6.1,5.3,6.3
4655,"S332",12,"female","White",19.8,3.71,0,6.1,7.8,1.9
4656,"S289",9,"female","Black",70.1,2.91,1,4.8,5.4,4
4657,"S048",11,"male","White",52.5,2.73,1,5.7,3.9,6.5
4658,"S197",10,"female","Other",46.5,1.91,1,6.4,6.3,2.9
4659,"S481",12,"male","Latino",48.7,2.48,0,5.3,6.2,4.1
4660,"S469",11,"female","Latino",35.7,3.38,0,6.4,7,4
4661,"S242",11,"female","Other",70,2.69,0,7,6.2,3.4
4662,"S417",11,"female","Black",76.1,2.74,1,5.3,4.1,3.7
4663,"S464",9,"male","Other",35.9,3.64,0,5.7,5.3,4.2
4664,"S117",9,"male","White",67.5,2.43,0,6.1,5.6,5.3
4665,"S414",12,"male","Asian",79.9,2.02,0,10,8.6,3.8
4666,"S225",12,"female","Other",60.4,2.95,0,5.4,7.3,4.8
4667,"S359",9,"male","White",39.6,2.36,0,7.9,6.6,0.8
4668,"S219",11,"male","Asian",15.6,2.38,0,6.2,9.5,6.5
4669,"S016",10,"male","Latino",51.5,2.82,0,6.4,8.6,8.2
4670,"S412",10,"male","White",61.7,1.37,0,4.7,5.5,3.7
4671,"S270",10,"male","White",58.8,3.53,0,5.4,4.4,7.3
4672,"S478",11,"female","Latino",64.7,2.91,0,6.2,5.3,4.8
4673,"S089",12,"male","Asian",78.3,2.67,0,6.6,6.3,3.7
4674,"S378",9,"female","Asian",25.6,2.65,0,2.9,5.1,1.8
4675,"S372",11,"female","Asian",67.8,2.99,0,5.8,8.8,7.7
4676,"S232",11,"male","Latino",92.4,2.73,0,6.7,7.7,7.2
4677,"S285",9,"male","Other",79.1,2.62,0,8.1,4.4,7.2
4678,"S088",10,"male","Black",78.5,2.74,1,5.1,6.5,3.5
4679,"S329",10,"male","Black",74.9,2.72,0,4.6,6.3,3.4
4680,"S009",9,"female","Asian",25.9,2.29,0,6.6,6.7,4.7
4681,"S285",9,"female","Asian",90.3,2.67,1,7.4,6.8,4.8
4682,"S489",12,"female","Latino",81.1,2.7,0,6.3,7.9,4.1
4683,"S294",11,"female","White",54.6,1.97,0,3.6,5.9,2.8
4684,"S079",10,"female","White",81.5,3.17,2,0.9,4.5,4.7
4685,"S415",12,"female","Asian",29.6,3.13,0,5.9,4.3,5.7
4686,"S313",10,"female","Asian",40.6,2.72,0,5.5,5,7.1
