contribution_id,candidate_name,candidate_party,office,state,amount,date,contributor_type,contributor_state,is_corporate,bonica.rid,cycle,election,Cand.ID,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
2674,"MOLINARO, MARCUS J",Republican,state:lower,NY,144356,2008-11-21,PAC,MA,FALSE,cand85380,2008,NY2008,NY8923,NY-103,0.312865244,1,11.33757782,38.66242218,38.7,NA,1,54.337,0.515,0.242990654,0,1,0.6288,2,1,44.27467346,1,194033,0,144356,11.88003775,79308,11.28110689,76190,11.24099862,300,5.707110265,36025,10.49199618,28703,10.26479176,0.982000245,147002,11.89820147,M
2675,"DUPREY, JANET L",Republican,state:lower,NY,52452,2006-08-12,Individual,OK,FALSE,cand85382,2006,NY2006,NY8925,NY-114,-0.164767679,0,-6.460043257,56.46004326,56.5,NA,1,36.042,0.515,0.267281106,1,1,0.5836,3,1,48.15763474,0,327457,0,52452,10.86765374,21588,9.979939205,41699,10.63825641,700,6.552507887,15812.25,9.668603475,-18925,0,1,52452,10.86765374,F
2676,"JOHNSON, CRAIG M",Democrat,state:upper,NY,1738985,2008-01-03,Individual,TN,FALSE,cand85385,2008,NY2008,NY8969,NY-7,-0.576851823,1,6.670211792,43.32978821,43.3,NA,0,120.296,0.515,0.133928571,0,0,0.6288,2,0,42.12318039,0,1063107,0,1738985,14.36881217,663229,13.40487712,807872,13.60216015,219528,12.29923962,545147,13.2088126,130082.22,11.77592968,0.709131317,2452275,14.71252672,M
2677,"SCHIMEL, MICHELLE",Democrat,state:lower,NY,140526,2008-05-16,Party Committee,CO,FALSE,cand85387,2008,NY2008,NY9057,NY-16,-0.677166122,0,-13.37403107,63.37403107,63.4,NA,0,54.546,0.515,0.242990654,0,1,0.6288,2,1,74.1497345,0,355588,1,140526,11.8531478,62526,11.04335374,70300,11.1605413,2150,7.673688129,44068,10.69351187,22408,10.01721794,0.978954628,143547,11.87441779,F
2678,"FUSCHILLO JR, CHARLES J",Republican,state:upper,NY,437088,2008-08-11,Individual,NC,FALSE,cand85390,2008,NY2008,NY96,NY-8,-0.020482547,1,10.53261185,39.46738815,39.5,NA,1,122.866,0.515,0.133928571,0,0,0.6288,2,1,38.89157104,0,618611,0,437088,12.98788983,83375,11.33111578,315424,12.66167621,3750,8.22977775,75225,11.22825219,8150,9.005895898,1,437088,12.98788983,M
2679,"CARDOZA, DENNIS A",Democrat,state:lower,CA,1418170,1998-04-01,Individual,TN,FALSE,cand874,1998,CA1998,CA12414,CA-26,-0.307769387,1,15.58023245,34.41976755,34.4,NA,0,82.811,0.57,0.306930693,1,1,0.511,2,1,NA,NA,NA,0,1418170,14.16487787,23294,10.05599402,1345800,14.11249993,1808,7.500529485,17971,9.79657027,5055,8.528330936,1,1418170,14.16487787,M
2680,"GINGREY, PHIL",Republican,state:upper,GA,124980,1998-03-26,Individual,NJ,FALSE,cand885,1998,GA1998,GA14301,GA-37,1.162474053,1,22.52934403,27.47065597,27.5,NA,1,54.611,0.107,0.2,0,0,0.4584,2,1,0,0,96601,0,124980,11.735909,60316,11.00736927,53784,10.8927499,1000,6.908754779,41502,10.63352099,14522,9.583488879,1,124980,11.735909,M
2681,"MICHAUD, MICHAEL",Democrat,state:upper,ME,9890,1996-04-21,Individual,CO,FALSE,cand894,1996,ME1996,ME17115,ME-3,-0.914390198,1,13.69160843,36.30839157,36.3,NA,0,15.798,0.098,0.28358209,0,0,0.5162,2,1,NA,NA,NA,0,9890,9.199279425,3250,8.08671792,6355,8.757154528,185,5.225746674,2725,7.910590612,325,5.786897381,1,9890,9.199279425,M
2682,"DAVIS, LINCOLN",Democrat,state:upper,TN,173889,1996-01-09,Individual,WY,FALSE,cand916,1996,TN1996,TN13185,TN-12,-0.335473633,1,1.304066734,48.69593327,48.7,1,0,54.363,0.117,0.176470588,1,0,0.48,2,1,NA,NA,NA,0,173889,12.06617244,30055,10.31081759,51150,10.84253732,5450,8.603554357,44775,10.70942756,4280,8.361941906,0.92582792,187820,12.14323934,M
2683,"PRICE, THOMAS",Republican,state:upper,GA,248144,1996-07-22,Party Committee,NV,TRUE,cand928,1996,GA1996,GA18267,GA-56,0.993785007,1,21.35016768,28.64983232,28.6,NA,1,58.489,0.107,0.154761905,0,0,0.4584,2,1,0,1,21307,0,248144,12.4217645,32477,10.38831822,31621,10.36160836,2000,7.601402335,-9623,0,3850,8.256088134,0.966993227,256614,12.45532829,M
2684,"PRICE, TOM",Republican,state:upper,GA,51344,1998-12-11,PAC,RI,FALSE,cand928,1998,GA1998,GA18267,GA-56,0.993785007,1,25.14028024,24.85971976,24.9,NA,1,46.336,0.107,0.2,0,0,0.4584,2,1,28.64983177,1,207582,0,51344,10.84630336,23051,10.04550781,21300,9.966509299,1000,6.908754779,20551,9.930713539,2500,7.824445931,1,51344,10.84630336,M
2685,"ALLEN, DIXIE",Democrat,state:lower,OH,33080,2002-05-18,PAC,TN,TRUE,cand94573,2002,OH2002,OH103,OH-39,-0.413868876,0,-26.64276269,76.64276269,76.6,NA,0,22.173,0.315,0.217171717,1,1,0.4646,2,1,68.95904541,0,33823,0,33080,10.40668415,17280,9.757362911,15350,9.638935897,200,5.303304908,11470,9.34757739,5810,8.667507952,0.836726951,39535,10.58494163,F
2686,"PETERSON, JON",Republican,state:lower,OH,164302,2004-03-23,Individual,WY,FALSE,cand94576,2004,OH2004,OH105,OH-2,0.667251777,1,18.85594177,31.14405823,31.1,NA,1,71.561,0.315,0.194736842,1,1,0.4871,2,1,0,0,111824,0,164302,12.00946148,94750,11.45900768,59605,10.99551152,6202,8.732788325,76072.62,11.23945683,18477,9.824336114,0.915285585,179509,12.09798062,M
2687,"BRADING, CHARLES",Republican,state:lower,OH,45786,1996-05-24,PAC,OH,FALSE,cand94597,1996,OH1996,OH11965,OH-86,0.734201438,1,21.62646484,28.37353516,28.4,NA,1,45.768,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,45786,10.73173365,9686,9.178540059,34650,10.45308186,1100,7.003974137,8161.77,9.007338851,1424.27,7.262116548,0.914658996,50058,10.82093761,M
2688,"CALVERT, CHARLES",Republican,state:lower,OH,55747,1998-05-04,Individual,MO,FALSE,cand94607,1998,OH1998,OH12341,OH-81,0.725950088,1,6.117713928,43.88228607,43.9,NA,1,38.364,0.315,0.253658537,1,1,0.4738,2,1,0,0,153875,0,55747,10.92857888,24372,10.10123124,29933,10.30675024,1250,7.13169851,16764,9.727048659,7420,8.912069098,1,55747,10.92857888,M
2689,"CLANCY, PATRICIA",Republican,state:lower,OH,38965,1996-11-23,Individual,AL,TRUE,cand94612,1996,OH1996,OH12677,OH-35,0.727960827,0,-11.41897142,61.41897142,61.4,NA,1,45.56,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,38965,10.57041909,4395,8.388450316,19150,9.860110213,14020,9.548311485,3199,8.070906089,1071,6.977281342,0.764544295,50965,10.8388944,F
2690,"CORBIN, ROBERT",Republican,state:lower,OH,193362,1996-10-20,Individual,WY,FALSE,cand94617,1996,OH1996,OH12908,OH-42,0.738779694,1,14.82610321,35.17389679,35.2,NA,1,44.624,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,193362,12.17231936,89795,11.40529571,85362,11.35466803,12481,9.432042885,76799.62,11.24896799,12445,9.429154565,0.918946663,210417,12.25684656,M
2691,"DAVIDSON, JOANN",Republican,state:lower,OH,399693,1996-09-03,Party Committee,NM,FALSE,cand94624,1996,OH1996,OH13151,OH-24,0.507232294,0,-25.69921688,75.69921688,75.7,NA,1,45.508,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,399693,12.89845203,182076,12.11218495,197300,12.19248576,25,3.258096538,145253.47,11.88624245,37444.76,10.53064876,0.996137004,401243,12.90232251,F
2692,"BEATTY, OTTO",Democrat,state:lower,OH,12520,1996-04-21,Individual,LA,FALSE,cand94657,1996,OH1996,OH133349,OH-21,-0.011048723,1,31.30932009,18.69067991,18.7,NA,0,25.708,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,12520,9.435082645,3675,8.209580483,8500,9.047939083,345,5.846438775,875,6.775366091,2800,7.937731775,1,12520,9.435082645,M
2693,"YOUNG, RONALD",Republican,state:lower,OH,131294,1998-04-24,Individual,CT,FALSE,cand94760,1998,OH1998,OH139192,OH-69,1.004045233,1,4.140090942,45.85990906,45.9,NA,1,33.864,0.315,0.253658537,1,1,0.4738,2,1,44.03143311,0,175515,0,131294,11.78519436,88934,11.39566104,41035,10.62220501,75,4.33073334,76714,11.24785254,11520,9.351926736,0.439339589,298844,12.60767698,M
2694,"GARCIA, JOHN",Republican,state:lower,OH,249329,1996-09-27,Self-Funded,WY,TRUE,cand94788,1996,OH1996,OH14144,OH-50,0.752402714,1,1.089956314,48.91004369,48.9,0,1,34.139,0.315,0.215053763,1,1,0.4738,3,0,NA,NA,NA,0,249329,12.42652859,20102,9.908624337,29140,10.2799014,197763,12.19482968,13726,9.527119975,5813.13,8.668046441,0.600214251,415400,12.93699719,M
2695,"HAINES, JOSEPH",Republican,state:lower,OH,62021,1996-08-22,PAC,ND,FALSE,cand94986,1996,OH1996,OH14619,OH-74,0.780554721,1,42.05723494,7.942765057,7.9,NA,1,44.414,0.315,0.215053763,1,1,0.4738,3,1,NA,NA,NA,0,62021,11.03522832,11649,9.363061459,31665,10.36299883,16357,9.702472353,10164,9.226705726,1500,7.313886832,0.812708022,76314,11.24261169,M
2696,"HARTNETT, BILL",Democrat,state:lower,OH,95496,2002-11-23,PAC,TN,FALSE,cand94988,2002,OH2002,OH14803,OH-73,-0.19351702,1,13.65514374,36.34485626,36.3,NA,0,30.494,0.315,0.217171717,1,1,0.4646,2,1,52.67654037,0,266728,0,95496,11.46683964,19010,9.852773038,74909,11.22404267,1113,7.01571242,10731.5,9.2810318,8228.5,9.015480538,1,95496,11.46683964,M
2697,"HOUSEHOLDER, LARRY",Republican,state:lower,OH,171163,1996-10-03,Individual,UT,FALSE,cand94999,1996,OH1996,OH15174,OH-78,0.64628559,1,5.031406403,44.9685936,45,NA,1,45.534,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,171163,12.0503716,17152,9.749928364,61350,11.02436675,82334,11.31855157,16524.65,9.712668998,2355,7.764720545,0.629287303,271995,12.51353896,M
2698,"JOLIVETTE, GREGORY",Republican,state:lower,OH,116033,1998-11-01,Individual,MO,FALSE,cand95007,1998,OH1998,OH15551,OH-59,0.702106107,1,13.78697968,36.21302032,36.2,NA,1,30.964,0.315,0.253658537,1,1,0.4738,2,1,35.09560013,0,147373,0,116033,11.66162991,37845,10.54128057,74460,11.21803078,1526,7.331060305,32450,10.38748654,5195,8.555644378,1,116033,11.66162991,M
2699,"JONES, PETER",Democrat,state:lower,OH,47197,1998-11-23,Individual,NJ,FALSE,cand95008,1998,OH1998,OH15588,OH-11,-0.496600668,1,29.83919373,20.16080627,20.2,NA,0,31.715,0.315,0.253658537,1,1,0.4738,2,1,76.88320923,0,76326,0,47197,10.76208561,22493,10.02100389,24400,10.10237939,4,1.609437912,17768,9.785210645,4475,8.406485069,0.953898702,49478,10.80928341,M
2700,"KEY, ANNIE",Democrat,state:lower,OH,32937,2002-05-23,PAC,VA,TRUE,cand95013,2002,OH2002,OH15812,OH-11,-0.669701733,0,-28.04565579,78.04565579,78,NA,0,17.96,0.315,0.217171717,1,1,0.4646,2,1,82.11490631,0,49478,0,32937,10.40235192,5220,8.560444233,15954,9.677527539,6648,8.802221746,3675,8.209580483,1545,7.343426229,1,32937,10.40235192,F
2701,"KREBS, GENE",Republican,state:lower,OH,68114,1996-11-19,Self-Funded,AL,TRUE,cand95015,1996,OH1996,OH15994,OH-60,0.811109983,1,17.85538484,32.14461516,32.1,NA,1,42.444,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,68114,11.12893805,32364,10.38483287,31300,10.35140532,3000,8.006700845,23209,10.0523385,9030,9.108418382,0.983894033,69229,11.14517513,M
2702,"LAWRENCE, JOAN H",Republican,state:lower,OH,52772,1996-09-17,PAC,NC,TRUE,cand95020,1996,OH1996,OH16178,OH-80,0.606825102,0,-21.71639252,71.71639252,71.7,NA,1,57.079,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,52772,10.87373603,23847,10.07945564,28825,10.26903304,75,4.33073334,12401.93,9.425688014,11220,9.325542302,1,52772,10.87373603,F
2703,"MALLORY, MARK",Democrat,state:upper,OH,94098,1998-11-03,Individual,SD,FALSE,cand95029,1998,OH1998,OH16608,OH-9,-0.565066698,1,9.096374512,40.90362549,40.9,NA,0,90.635,0.315,0.203389831,1,0,0.4738,2,1,NA,NA,NA,1,94098,11.45209207,24705,10.11480141,58475,10.97637169,7953,8.981430226,16485,9.710266815,8220,9.014447135,1,94098,11.45209207,M
2704,"MILLER, DALE",Democrat,state:lower,OH,67996,1998-05-25,Party Committee,MN,TRUE,cand95049,1998,OH1998,OH17146,OH-19,-0.32653513,1,22.02248245,27.97751755,28,NA,0,30.957,0.315,0.253658537,1,1,0.4738,2,1,73.853683470000007,0,288284,0,67996,11.12720416,30133,10.31340938,35075,10.46527241,2313,7.746732908,24402,10.10246135,5781,8.662504923,0.911022683,74637,11.22039164,M
2705,"MYERS, JON",Republican,state:lower,OH,78542,1996-11-28,Party Committee,SC,TRUE,cand95060,1996,OH1996,OH17506,OH-6,0.669043259,1,14.41065979,35.58934021,35.6,NA,1,47.621,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,0,78542,11.27138879,16692,9.722744749,58400,10.97508829,1450,7.280008253,13616.9,9.519140383,3275,8.094378445,1,78542,11.27138879,M
2706,"PERZ, SALLY",Republican,state:lower,OH,108074,1996-02-17,Individual,NE,TRUE,cand95075,1996,OH1996,OH18053,OH-52,0.587519926,0,-19.79758586,69.79758586,69.8,NA,1,45.748,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,108074,11.59057146,70196,11.15906085,36467,10.50419044,211,5.356586275,54788.13,10.9112471,15432.5,9.64429575,0.912124639,118486,11.68255009,F
2707,"ROMAN, TWYLA",Republican,state:lower,OH,121584,1998-03-18,Individual,WY,FALSE,cand95086,1998,OH1998,OH18686,OH-48,0.881993058,0,-9.085418701,59.0854187,59.1,NA,1,40.565,0.315,0.253658537,1,1,0.4738,2,1,41.55218124,1,199655,1,121584,11.70836066,34199,10.43998092,32800,10.39821428,51847,10.85607164,25580,10.14960517,8779,9.080231687,0.651781646,186541,12.13640633,F
2708,"SALERNO, AMY",Republican,state:lower,OH,45760,1996-07-17,Individual,RI,FALSE,cand95088,1996,OH1996,OH18833,OH-23,0.541492128,0,-13.15691376,63.15691376,63.2,NA,1,32.139,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,45760,10.73116563,13700,9.525224102,31300,10.35140532,0,0,11400,9.34145635,2360,7.766840537,1,45760,10.73116563,F
2709,"SULLIVAN, ERIN",Democrat,state:lower,OH,58383,1998-09-09,Individual,WY,TRUE,cand95111,1998,OH1998,OH19734,OH-18,-0.679794157,0,-0.146742918,50.14674292,50.1,1,0,38.448,0.315,0.253658537,1,1,0.4738,3,1,61.27961731,0,46870,0,58383,10.97478003,14496,9.58169701,26630,10.18983123,9110,9.117237754,11730,9.36999019,2780,7.930565854,0.642913776,90810,11.41652469,F
2710,"WALCHER, KATHLEEN",Republican,state:lower,OH,136415,2002-04-27,PAC,OK,FALSE,cand95133,2002,OH2002,OH20372,OH-58,0.956005367,0,-8.03811264,58.03811264,58,NA,1,31.643,0.315,0.217171717,1,1,0.4646,2,1,33.23115921,0,214532,0,136415,11.82345699,13541,9.513551246,21625,9.981651574,98749,11.50034668,9651.93,9.175016775,3889,8.266164437,0.447385509,304916,12.62779161,F
2711,"OELSLAGER, SCOTT",Republican,state:lower,OH,73882,2002-06-16,PAC,IL,FALSE,cand95136,2002,OH2002,OH2053,OH-51,0.415204616,1,19.98807659,30.01192341,30,NA,1,42.773,0.315,0.217171717,1,1,0.4646,2,1,33.5610733,0,380318,0,73882,11.2102245,21055,9.954940834,51800,10.85516473,150,5.017279837,18690.1,9.835802754,2400,7.783640596,1,73882,11.2102245,M
2712,"BARRETT, CATHERINE",Democrat,state:lower,OH,37495,2002-05-22,Individual,MN,TRUE,cand95167,2002,OH2002,OH2548,OH-32,-0.646723307,0,-20.50616455,70.50616455,70.5,NA,0,21.574,0.315,0.217171717,1,1,0.4646,2,1,47.30289459,0,292628,0,37495,10.53196287,4949,8.507142856,24980,10.12587081,4200,8.343077871,4585,8.430763463,364,5.899897354,1,37495,10.53196287,F
2713,"GOODMAN, DAVID",Republican,state:upper,OH,1601206,2002-08-02,Individual,WV,FALSE,cand95195,2002,OH2002,OH3782,OH-3,0.597451927,1,7.816352844,42.18364716,42.2,NA,1,98.569,0.315,0.166666667,1,0,0.4646,2,1,45.21110916,1,130370,0,1601206,14.28626765,100670,11.51961305,146800,11.89683321,1348797,14.11472438,91009.72,11.41873258,9910.07,9.201407593,0.891563917,1795952,14.4010458,M
2714,"SMITH, SHIRLEY A",Democrat,state:upper,OH,77859,2006-09-28,Individual,AZ,FALSE,cand95196,2006,OH2006,OH3783,OH-21,-0.349796712,0,-35.34330831,85.34330831,85.3,NA,0,72.049,0.315,0.196428571,1,0,0.4871,2,1,82.3221283,0,34408,0,77859,11.26265478,22082,10.00256336,53600,10.889323,0,0,15646.97,9.658096475,5235,8.563313127,1,77859,11.26265478,F
2715,"SMITH, SHIRLEY",Democrat,state:lower,OH,43108,1998-06-25,PAC,TX,FALSE,cand95196,1998,OH1998,OH3783,OH-8,-0.349796712,0,-36.15223858,86.15223858,86.2,NA,0,22.018,0.315,0.253658537,1,1,0.4738,2,1,85.10719299,0,37261,0,43108,10.67146387,5139,8.544808358,26339,10.17884398,3100,8.039479919,5909,8.68440111,1430,7.26612878,0.976420757,44149,10.69532556,F
2716,"PERRY, JEANINE",Democrat,state:lower,OH,19523,2002-12-24,Individual,WA,FALSE,cand95197,2002,OH2002,OH3785,OH-49,-0.703749697,0,-20.38927594,70.38927594,70.4,NA,0,30.364,0.315,0.217171717,1,1,0.4646,2,1,100,0,215794,0,19523,9.879348537,4320,8.371242136,11595,9.35841549,2514,7.830028083,3075,8.031385331,1195,7.086737935,0.548352667,35603,10.48018518,F
2717,"PERRY, JEANINE",Democrat,state:lower,OH,16210,1998-01-18,Individual,NC,FALSE,cand95197,1998,OH1998,OH3785,OH-50,-0.703749697,0,-16.83706369,66.83706369,66.8,NA,0,24.467,0.315,0.253658537,1,1,0.4738,2,1,45.15070724,1,339762,0,16210,9.693383615,3770,8.235095497,10585,9.267287652,1515,7.323830566,3030,8.016647877,740,6.608000625,0.787581382,20582,9.932172186,F
2718,"BUEHRER, STEPHEN",Republican,state:lower,OH,243286,1998-10-12,Individual,WV,FALSE,cand95199,1998,OH1998,OH3788,OH-82,0.805972711,1,10.99762344,39.00237656,39,NA,1,34.903,0.315,0.253658537,1,1,0.4738,2,1,33.59505081,1,39991,0,243286,12.40199298,127643,11.75700042,105665,11.56803846,7758,8.956608739,110724,11.61480493,16594,9.716856724,0.933392673,260647,12.47092228,M
2719,"MILLER, RAY",Democrat,state:upper,OH,57405,2002-03-19,Individual,OK,FALSE,cand95202,2002,OH2002,OH3795,OH-15,-0.429352348,1,23.04273085,26.95726915,27,NA,0,68.616,0.315,0.166666667,1,0,0.4646,2,1,73.0921936,1,105723,0,57405,10.95788669,28401,10.25421484,27375,10.217422,0,0,23301,10.05629447,4950,8.507344855,0.900654251,63737,11.06252052,M
2720,"CARMICHAEL, JIM",Republican,state:lower,OH,229764,2004-06-15,Individual,CT,FALSE,cand95337,2004,OH2004,OH6534,OH-3,0.818536652,1,15.54727173,34.45272827,34.5,NA,1,47.883,0.315,0.194736842,1,1,0.4871,2,1,0,0,83439,0,229764,12.34480797,82770,11.32383304,135864,11.81941702,0,0,89850,11.40590802,2700,7.901377354,1,229764,12.34480797,M
2721,"PATTON, THOMAS",Republican,state:lower,OH,384931,2002-12-01,Party Committee,TX,FALSE,cand95340,2002,OH2002,OH6538,OH-18,0.469861115,1,3.344249725,46.65575027,46.7,NA,1,37.258,0.315,0.217171717,1,1,0.4646,2,1,55.52051163,1,90810,0,384931,12.86081938,166524,12.02290073,143532,11.87432025,65099,11.08367983,146689.67,11.89608136,19034,9.854034669,0.989715399,388931,12.87115723,M
2722,"HARWOOD, SANDRA STABILE",Democrat,state:lower,OH,53349,2004-02-16,Individual,WI,FALSE,cand95342,2004,OH2004,OH6541,OH-65,-0.335628176,0,-20.63310511,70.63310511,70.6,NA,0,50.734,0.315,0.194736842,1,1,0.4871,2,1,64.46500397,1,30151,1,53349,10.88461051,12610,9.4423247279999991,36539,10.50616283,800,6.685860947,11160,9.320180838,1450,7.280008253,0.858888495,62114,11.03672669,F
2723,"HARWOOD, SANDRA STABILE",Democrat,state:lower,OH,44102,2006-06-04,PAC,IN,FALSE,cand95342,2006,OH2006,OH6541,OH-65,-0.335628176,0,-28.65211337,78.65211337,78.7,NA,0,39.484,0.315,0.167420814,1,1,0.4871,2,1,70.63310242,1,59728,1,44102,10.69426041,9050,9.110630528,34200,10.44001016,50,3.931825633,8325,9.027138428,725,6.587550015,0.929911863,47426,10.76692588,F
2724,"HARWOOD, SANDRA",Democrat,state:lower,OH,45534,2002-03-10,Individual,WY,FALSE,cand95342,2002,OH2002,OH6541,OH-65,-0.335628176,0,-19.88375118,69.88375118,69.9,NA,0,33.944,0.315,0.217171717,1,1,0.4646,3,1,61.03631592,1,39375,0,45534,10.72621458,3075,8.031385331,40575,10.61093204,1841,7.518607217,2625,7.873217055,450,6.11146734,0.762356014,59728,10.9975562,F
2725,"FENDE, LORRAINE M",Democrat,state:lower,OH,211013,2004-10-20,Individual,OR,FALSE,cand95345,2004,OH2004,OH6546,OH-62,-0.661399984,0,-3.357948303,53.3579483,53.4,NA,0,54.17,0.315,0.194736842,1,1,0.4871,2,1,37.15774918,0,85859,0,211013,12.25967502,55244,10.91953312,40765,10.61560368,110048,11.608681,41392.5,10.63087914,15541.9,9.651359222,0.770547895,273848,12.52032849,F
2726,"FENDE, LORRAINE M",Democrat,state:lower,OH,131450,2006-12-02,Individual,OH,FALSE,cand95345,2006,OH2006,OH6546,OH-62,-0.661399984,0,-14.95225773,64.95225773,65,NA,0,43.358,0.315,0.167420814,1,1,0.4871,2,1,53.3579483,1,672878,1,131450,11.78638183,60726,11.01414369,41505,10.63359327,22164,10.00626975,51256,10.84460747,14010,9.547598014,0.961728404,136681,11.82540502,F
2727,"FENDE, LORRAINE",Democrat,state:lower,OH,116623,2008-01-17,PAC,OH,FALSE,cand95345,2008,OH2008,OH6546,OH-62,-0.661399984,0,-12.6883812,62.6883812,62.7,NA,0,55.074,0.315,0.213541667,0,1,0.5138,2,1,64.95225525,1,273848,1,116623,11.66670179,31139,10.34624845,54040,10.8974983,21615,9.98118906,22864,10.03736264,13855,9.536473631,0.794239832,146836,11.8970716,F
2728,"WILLIAMS, BRYAN",Republican,state:lower,OH,103824,1996-10-10,Individual,VT,FALSE,cand95346,1996,OH1996,OH6547,OH-45,-0.186874908,1,3.815377868,46.18462213,46.2,NA,1,54.463,0.315,0.215053763,1,1,0.4738,2,1,NA,NA,NA,1,103824,11.55045244,14005,9.547241088,24246,10.09604818,63875,11.06469898,10659.97,9.274344688,3325,8.10952566,1,103824,11.55045244,M
2729,"WILLIAMS, BRIAN G",Democrat,state:lower,OH,218576,2004-02-26,Individual,SD,TRUE,cand95346,2004,OH2004,OH6547,OH-41,-0.186874908,1,0.215427399,49.7845726,49.8,0,0,64.755,0.315,0.194736842,1,1,0.4871,2,1,42.28681183,0,106462,0,218576,12.29488906,16799,9.729134165,66859,11.11035616,127653,11.75707876,12203.5,9.409560015,5095,8.536211197,0.477091214,458143,13.03493664,M
2730,"BRADY, JENNIFER",Democrat,state:lower,OH,676076,2006-07-28,Individual,RI,FALSE,cand95350,2006,OH2006,OH6552,OH-16,-0.933500985,0,-0.948253632,50.94825363,50.9,1,0,50.092,0.315,0.167420814,1,1,0.4871,2,0,38.25731659,1,100882,0,676076,13.42406077,38498,10.55838755,169025,12.03780783,446527,13.00925739,20728,9.939288965,17945,9.795122528,0.482335382,1401672,14.15317637,F
2731,"CARANO SR, KENNETH A",Democrat,state:lower,OH,32585,2004-08-27,Individual,AK,FALSE,cand95351,2004,OH2004,OH6553,OH-59,-0.430133575,1,11.78855133,38.21144867,38.2,NA,0,62.531,0.315,0.194736842,1,1,0.4871,2,1,58.36438751,0,31158,0,32585,10.39160734,8295,9.02352875,19750,9.890959402,0,0,11940,9.387733136,875,6.775366091,1,32585,10.39160734,M
2732,"FESSLER, DIANA",Republican,state:lower,OH,53413,2004-11-15,Individual,VA,FALSE,cand95356,2004,OH2004,OH6559,OH-79,1.048582848,0,-16.15491233,66.15491233,66.2,NA,1,56.277,0.315,0.194736842,1,1,0.4871,2,1,31.23012924,1,89563,1,53413,10.88580944,14946,9.61226589,9900,9.200391041,28537,10.25899181,9325,9.140561477,5621.48,8.634528127,0.788046445,67779,11.12400769,F
2733,"FABER, KEITH L",Republican,state:lower,OH,166680,2004-10-23,Individual,WI,FALSE,cand95359,2004,OH2004,OH6562,OH-77,0.862942869,1,19.80310688,30.19689312,30.2,NA,1,56.731,0.315,0.194736842,1,1,0.4871,2,1,0,0,89058,0,166680,12.02383109,62674,11.04571792,98297,11.49575896,0,0,54011.87,10.89697763,12017,9.394160805,0.986972999,168880,12.03694368,M
2734,"DEGEETER, TIMOTHY J",Democrat,state:lower,OH,104108,2004-10-01,Individual,AZ,FALSE,cand95365,2004,OH2004,OH6568,OH-15,-0.387457025,1,17.48558807,32.51441193,32.5,NA,0,49.089,0.315,0.194736842,1,1,0.4871,2,1,100,0,285021,0,104108,11.5531841,30762,10.33406795,59896,11.0003817,7399,8.909235279,23761.23,10.07585262,6560,8.788898309,0.99280013,104863,11.56041002,M
