"county_fips","year","unemployment_rate","median_income","gini_index","poverty_rate","pop_density","urban_rural","percent_white","percent_black","percent_hispanic"
"18788",2015,8.1,50294,0.52,15.2,772.9,"Suburban",76.6,7.3,23.8
"59374",2016,11.2,46449,0.49,21.7,169.4,"Rural",26.5,31.8,25.3
"52050",2010,14.5,49411,0.52,22.7,45,"Urban",82.5,43.6,20.9
"54450",2014,10.2,52747,0.4,21.4,90.4,"Suburban",73.5,12.6,54.8
"46798",2018,3.5,42385,0.39,5.4,221.7,"Urban",77,28.9,50.4
"59374",2013,2.5,41060,0.39,5.8,445.7,"Rural",35.8,17.5,9.9
"59107",2014,11.3,49138,0.41,25.3,142.2,"Urban",49.7,52.9,13.9
"30421",2016,9.4,45050,0.39,9,133.7,"Rural",44.4,11.9,18.5
"26860",2020,10.8,52070,0.52,19.7,141.8,"Rural",28,24.3,5.6
"15091",2015,10.2,59820,0.44,13.3,210,"Urban",36.6,41.5,19.6
"20043",2020,10.8,46878,0.53,24.4,73.7,"Urban",89.8,27.9,49.3
"46798",2016,8.5,61684,0.5,17.1,488.2,"Urban",32.3,34.6,13.1
"49583",2019,7.6,65268,0.4,24.7,156.6,"Rural",66,48.9,64
"49583",2019,13,51796,0.47,20.4,995,"Suburban",83,51.2,61.6
"35401",2017,7.1,39434,0.36,15.2,118.2,"Suburban",44.8,39.1,60.7
"59591",2015,7.4,60761,0.54,9,165.9,"Suburban",71.9,17.7,23.8
"51468",2010,2.4,49767,0.43,25,189.9,"Rural",45.1,6.6,2.6
"43292",2018,9.9,54088,0.47,20.8,184.5,"Urban",43.4,42.6,59.4
"21095",2017,2.9,43437,0.42,19,137.8,"Suburban",51.9,30.2,55.7
"44705",2013,10,50430,0.4,27.2,333.9,"Suburban",67.9,10.5,43
"30953",2018,7,66484,0.3,22.6,254.1,"Suburban",75.3,40.9,22.4
"11482",2020,6.6,67379,0.39,9.4,386.6,"Rural",41.3,49.1,32.1
"34142",2014,5.8,45578,0.34,12.6,3207.9,"Urban",71.4,15.4,47.4
"21073",2010,5.1,60461,0.55,29.3,172.7,"Rural",48.1,57.8,60.9
"39817",2012,9,54983,0.35,21.5,937.7,"Urban",34.1,30.4,33
"41134",2016,3.9,63568,0.3,21.9,214.3,"Rural",71.8,46.6,22
"12449",2014,11.4,47870,0.43,28.1,59.5,"Suburban",80.5,40.8,45.3
"52745",2014,3,53019,0.29,22.4,266.5,"Urban",59,16.7,40.9
"12838",2020,12.6,50811,0.44,15,162.2,"Suburban",58.9,7.9,42.3
"12448",2018,9.1,47288,0.34,11.9,2225.8,"Urban",73.8,13.2,50.3
"15834",2010,11.3,54288,0.48,17.6,245.3,"Suburban",89.9,18,8.3
"23298",2015,10.4,53227,0.49,14,126.4,"Rural",89.8,48.5,40.5
"50629",2010,2.8,38976,0.43,15.1,281.6,"Suburban",34.4,37.4,63.6
"44864",2012,11,48608,0.41,15.3,127.2,"Rural",22.5,19.3,45.5
"49361",2013,3.2,40623,0.34,11.3,378,"Suburban",60.4,36.5,36.6
"33199",2015,10,54230,0.32,25.5,403.5,"Urban",64.4,34.3,32.1
"49716",2018,9.5,55170,0.51,24.9,61.7,"Rural",28.7,2.2,56.4
"17825",2014,12.1,46163,0.52,17.7,524.7,"Urban",88.9,4.4,26.2
"14823",2011,9.8,40820,0.49,25.1,356.5,"Rural",51.7,35.1,24.6
"10771",2012,13.3,50781,0.43,12.8,1131.5,"Suburban",52.5,47.4,59.9
"48273",2012,13,33810,0.45,27.6,291.8,"Urban",31.9,15.3,69.8
"25192",2014,4.5,62183,0.43,24.8,255.2,"Rural",55,58.5,13.3
"42608",2012,11.6,51681,0.36,15.6,1038.4,"Suburban",54.4,9.6,26.2
"52514",2010,14.7,55405,0.29,27,275.7,"Urban",51.2,54.4,22.2
"48944",2017,9.9,56538,0.47,25.9,275.3,"Suburban",42.5,55.8,14.7
"28715",2010,4.7,44153,0.43,23.2,136.9,"Suburban",56.1,3.5,2.9
"44275",2014,3.3,47301,0.5,28.7,320,"Suburban",40.6,44.4,42.8
"53506",2019,4.5,46096,0.48,16,166.8,"Suburban",27.5,59.7,38.3
"10622",2019,8.8,59460,0.32,19.5,187.2,"Suburban",41.3,45.9,3.9
"44447",2019,9.7,40527,0.44,14.6,71.7,"Urban",58.2,58,20.2
"52745",2013,4.2,58796,0.51,20.2,191.4,"Suburban",42.1,42.5,41.6
"59087",2020,5.9,48933,0.54,6.1,192.4,"Urban",84.8,58.8,35.9
"32103",2016,13.8,48311,0.39,28.5,296.8,"Urban",56.2,40.1,2
"53935",2013,14.5,56738,0.34,7.6,618.7,"Suburban",60.9,17.9,69.1
"38977",2018,7.7,43272,0.49,18.5,508.9,"Urban",59.7,52.7,46.6
"45811",2015,8.6,58554,0.49,16.4,86,"Suburban",58,15.6,31.9
"27797",2017,5.4,57310,0.44,18,212.9,"Urban",40.2,32,28.8
"53892",2015,6,37344,0.39,21,180.9,"Suburban",60,40,61.1
"22017",2012,13.4,54007,0.41,25.4,269.1,"Urban",46.7,4.4,55.6
"45145",2014,2.8,48450,0.41,10.5,319.9,"Suburban",46.6,13.1,28.4
"45261",2020,10.4,52969,0.34,23.7,93.3,"Rural",50.4,27.7,56.4
"34343",2014,11.9,59935,0.53,6.3,1316.8,"Suburban",88.2,59.2,34.8
"27510",2012,11.6,40603,0.47,25.1,534.9,"Suburban",71.7,41.4,22.9
"47624",2014,10,61698,0.53,19.6,1147.6,"Urban",57.2,12.5,21.6
"59560",2018,2.9,55184,0.44,25.6,34.8,"Suburban",32.2,21.4,44.7
"20959",2010,14.2,53894,0.32,15.8,67.8,"Urban",64.5,27.9,57.3
"45714",2015,11.7,48903,0.43,29.4,141.3,"Rural",28.5,46.7,10.9
"45145",2018,14.7,59574,0.36,21.3,100.4,"Urban",44.8,30.4,33.2
"16502",2018,7.5,50596,0.48,10.4,34.4,"Rural",32.7,8.1,50.7
"28834",2015,14,56587,0.5,21.4,184.7,"Rural",63.9,45.7,32.6
"52514",2013,12.4,63687,0.33,10.2,136.3,"Suburban",30.4,30.2,31.1
"41134",2016,10.4,40062,0.31,19,441.2,"Urban",35.9,27.1,56
"26320",2011,7.1,66853,0.52,26.3,200.3,"Urban",20.3,7.6,61.9
"54559",2012,3.9,46141,0.47,28.2,256,"Suburban",38.4,28.2,35.8
"34142",2013,5.5,57640,0.43,18.6,1472.1,"Rural",79.9,47.5,57
"43745",2020,7.3,55911,0.39,7.2,73.7,"Urban",53.5,47.4,62.4
"59591",2017,14.4,49974,0.5,23.5,99.8,"Urban",43.5,27.1,50.2
"54859",2017,12.4,43068,0.31,14.7,72.2,"Suburban",31.9,6.4,33.3
"38221",2013,2.5,62995,0.36,20.2,260.7,"Suburban",54.8,55.2,40
"52514",2012,4.6,30055,0.42,27.7,44.2,"Suburban",22.5,28.4,43.6
"15091",2011,5.4,49784,0.32,11.9,18.7,"Urban",84.3,34.4,57.4
"15091",2014,9.9,54404,0.33,13.4,403.3,"Suburban",25.7,27,36.6
"25192",2012,7.9,43410,0.3,13.5,54.5,"Suburban",26.2,1.3,22
"20733",2010,5.4,55209,0.29,25,165.9,"Suburban",21.4,11.4,25.8
"33032",2015,3.4,49122,0.34,25.6,46,"Urban",52.8,59.5,53.4
"44136",2013,11.4,52427,0.3,28.2,218.3,"Rural",39.6,40,60.8
"36910",2017,4.9,45556,0.31,29.5,278.5,"Suburban",33,31.5,11.4
"30421",2019,7.2,43660,0.3,10,60.9,"Rural",31.7,31.5,66.2
"17105",2014,9,36206,0.48,18.6,382.3,"Urban",66.3,18.3,5.2
"53872",2020,8.2,48390,0.44,22.9,2454.2,"Suburban",57.7,8.1,61.7
"10622",2010,7.1,58118,0.28,17.1,55,"Urban",57.2,56.4,43.5
"45339",2018,13,38214,0.32,20.1,166.9,"Rural",74.9,25.4,58.9
"42853",2016,4.8,51752,0.48,8.9,371.9,"Urban",85.7,10,27.3
"33805",2017,8.3,57106,0.52,28.6,195.8,"Rural",80.1,16.7,12.3
"34343",2017,5.5,53202,0.29,17.3,295.4,"Suburban",46.5,34.6,26.3
"37029",2015,3.9,48631,0.36,21.1,731.4,"Urban",47.4,45.4,25.5
"41150",2010,3.1,53771,0.45,24.8,38,"Urban",61.9,31.6,20.1
"46996",2013,8.9,51560,0.35,23.3,154.9,"Suburban",67.8,10,12.6
"15025",2010,4.3,53069,0.45,12.3,878,"Rural",82.8,2.9,6.2
"33342",2012,9.3,49342,0.54,9.7,481.4,"Suburban",54.1,45.2,3.4
"24703",2015,14.9,40270,0.52,24.4,188.3,"Urban",85.7,3.6,65.2
"38665",2012,13.7,56371,0.38,19.4,100.9,"Suburban",61.1,56.9,8.2
"49716",2020,4,43621,0.37,26.5,49.8,"Urban",45,50.9,2.7
"58697",2012,8.3,67357,0.35,11.1,622.2,"Urban",50.5,43.8,30.3
"43791",2015,5.6,57891,0.42,5.4,192.4,"Rural",89.1,28.8,5.1
"11430",2010,9.1,50455,0.3,28.6,176.8,"Urban",84.5,33.9,5.5
"31389",2012,14.3,48715,0.43,21.7,110.9,"Rural",67.3,37.9,60.9
"12947",2015,9.9,56923,0.37,22.4,283.7,"Urban",79.9,32.9,55.2
"27797",2015,7.7,60000,0.44,20.3,156.8,"Urban",60,24.3,57.1
"35051",2014,11.3,55103,0.43,21.7,721.5,"Suburban",47.3,46.5,7.6
"38337",2018,13.3,37872,0.35,9.2,1990.1,"Urban",63,18.7,53.1
"36191",2014,3.8,53502,0.37,8,23.6,"Suburban",73.8,54.9,51.3
"14823",2016,4.7,58575,0.41,21.6,404.5,"Suburban",57.2,43.5,45
"36362",2019,10.7,46817,0.3,13.6,1351.1,"Rural",52.6,41.5,2.2
"16673",2014,14.7,55302,0.33,26.3,290.4,"Suburban",75.6,2.4,37.7
"43094",2018,11.8,45579,0.47,11.4,52.9,"Suburban",41.9,28,22.4
"29373",2018,6.7,49524,0.31,21,607.9,"Suburban",62.1,37.6,64.8
"45261",2014,12.8,56037,0.5,7.3,762.1,"Rural",25.2,55.8,27
"12449",2018,3.8,40947,0.43,19.5,99.8,"Urban",38.1,45.4,26.6
"11430",2012,12.1,56725,0.3,8,643.1,"Rural",88,14.9,13.9
"34619",2016,12.4,37934,0.47,8.6,409.2,"Suburban",34.8,37.2,50
"33462",2015,2.1,49547,0.53,18.4,68.2,"Urban",49.6,59.3,69.6
"35520",2017,5.8,33460,0.4,17.8,1650.6,"Suburban",59.5,51.6,34.5
"51432",2020,2.7,52176,0.29,14.1,282,"Rural",78.6,33.1,21.9
"28834",2013,8.4,58320,0.44,23.3,320.7,"Urban",58.2,38.4,64.9
"14428",2020,2.7,55650,0.38,22.9,88.8,"Suburban",57.7,9.8,33.6
"50999",2014,13.1,55893,0.53,19.1,64,"Urban",22.7,25.2,59.5
"42678",2010,9.4,35445,0.48,29.2,43.8,"Rural",49,36,33.2
"59983",2019,6.1,46950,0.5,5.5,205.9,"Rural",74.7,45.7,39.6
"49361",2018,12,39064,0.4,17.4,308.2,"Rural",43.8,57.1,68.3
"35520",2019,12.4,58336,0.44,27.4,222.3,"Rural",55.2,50.3,40.8
"30421",2014,8.2,45532,0.32,7.1,67.3,"Urban",49,18.6,29.2
"12947",2019,2.5,43515,0.49,8.5,1166.2,"Urban",49.3,1.4,19.5
"50550",2020,10.8,43663,0.53,16.3,37.3,"Rural",47.7,58,20.5
"44447",2015,14.1,57058,0.53,22.9,424,"Suburban",35.4,12.8,47.9
"48423",2020,11.7,43370,0.33,19.7,743.9,"Rural",24.9,21.6,55.3
"41150",2011,9.5,59612,0.31,26.8,410.8,"Urban",39.3,8.7,8.5
"44705",2014,14.2,58439,0.49,23.6,139.5,"Urban",30,40.4,69.2
"45283",2010,9,46423,0.49,7.2,124.1,"Rural",25.8,45.8,54.7
"45339",2010,11.8,48947,0.41,16.7,219.5,"Urban",32.6,48,10.4
"20733",2010,9.8,38306,0.4,21,265.7,"Urban",47.3,34.4,32.5
"59591",2011,14.4,60277,0.49,10.1,17.8,"Urban",21.7,44.3,61.4
"45714",2016,14.9,59349,0.45,12.4,180.2,"Suburban",22.2,9.8,29.2
"33032",2017,2.5,58293,0.54,13.9,535.4,"Suburban",24.7,47.8,13.8
"39958",2014,4.6,44860,0.5,22.8,605.6,"Urban",82.9,41.5,26.2
"58880",2011,2.6,54487,0.37,29.4,158.2,"Rural",22.2,20.7,14.4
"34734",2016,12.2,45810,0.5,11.2,152.3,"Urban",57.3,6.8,21.2
"15834",2013,2.2,38409,0.42,14.2,186.5,"Suburban",63.6,25.2,26.5
"59087",2011,12.8,57470,0.49,20.4,356.7,"Urban",81,20.6,63.3
"49583",2015,6.6,46737,0.41,12.3,443.4,"Urban",63.3,28.9,46.3
"39003",2012,4.8,47070,0.41,26.7,265.3,"Urban",74.8,20.2,45
"20043",2013,4.6,54674,0.4,27.2,122.1,"Suburban",61.7,40.8,33.1
"35605",2017,8.8,52741,0.37,10.3,404.9,"Suburban",24,6.8,59.5
"51507",2017,11.6,50873,0.34,9.1,521.6,"Urban",20.5,57.8,6.8
"49846",2010,7,58480,0.43,11.6,247.1,"Urban",82.4,32.8,31.5
"34493",2020,8,51098,0.48,20.8,69.1,"Rural",40.5,50.3,62.8
"22941",2018,8.9,52446,0.3,9.4,723.4,"Urban",32.5,16.4,28.4
"16502",2013,8,50247,0.34,20,81,"Suburban",60.5,2.5,11.1
"45566",2017,11.7,61794,0.42,23.9,187.5,"Rural",37.9,18.1,39.1
"40345",2015,3.4,53412,0.33,13.6,93.2,"Suburban",28.6,40.4,13
"34142",2020,12.9,49564,0.48,18.1,718.1,"Suburban",55.1,52.9,8.7
"45714",2016,11.4,38550,0.53,5.3,193.2,"Urban",37.7,28.7,37.6
"41150",2014,13.7,46306,0.46,29.7,262.7,"Suburban",23,6.1,15.6
"14588",2014,11.3,54019,0.53,13.1,731.3,"Urban",29.7,55.1,18.6
"11449",2017,11.2,58695,0.39,21.4,195.4,"Suburban",53.5,1.8,61.2
"53346",2016,2.9,59787,0.51,17.2,281.6,"Rural",26.6,51.2,47.3
"39003",2018,5.5,48079,0.35,10.5,290.8,"Urban",49.7,16.1,56.5
"28715",2018,9,54876,0.45,12.7,272.8,"Urban",45.3,34.3,47.6
"48492",2019,9.5,48456,0.52,11.9,779.1,"Urban",65.1,13.9,23.6
"51507",2017,9.2,38563,0.52,11.5,248.7,"Urban",24.7,55.3,23.4
"54594",2019,4.8,46290,0.47,19.1,219.5,"Suburban",26.4,20.6,60
"30556",2015,9.5,40914,0.43,23.6,39.2,"Rural",77,15,14.6
"32258",2017,9.8,57797,0.41,23.9,171.5,"Rural",65.2,4.1,41.9
"48492",2013,7.9,52138,0.47,8.4,30.8,"Urban",66.9,26.2,27.8
"57218",2013,11.3,49961,0.48,15.4,370.7,"Rural",78.3,45,58.3
"29461",2014,14.7,52717,0.34,28.4,83.7,"Suburban",75.6,23,29
"59107",2011,4.9,50513,0.3,26.5,306.9,"Urban",25.8,32.1,55.8
"16351",2014,10,43411,0.38,6.7,896.8,"Suburban",64.7,45.7,17.9
"59750",2019,3.1,40085,0.45,23.7,382.1,"Suburban",77.9,3.1,7.9
"27937",2020,8,58951,0.3,28.2,352.4,"Suburban",33.4,36.6,53
"49710",2020,9.6,50000,0.33,6.7,280.1,"Rural",89.2,28.3,26.1
"51507",2016,7,47147,0.55,10.4,2296.9,"Urban",35.6,12.4,41.1
"47258",2018,6.6,58265,0.49,21.4,866.3,"Suburban",38.3,14.7,37.7
"51468",2014,7.6,59006,0.48,28.2,37.2,"Urban",67,39.1,26.2
"59983",2017,13.7,43939,0.3,13,1203.6,"Rural",27.9,58,31.5
"53892",2010,7.1,55681,0.33,5.5,58.2,"Suburban",56.8,57.6,21.8
"30556",2017,12.1,58800,0.35,11.1,212.4,"Urban",35.8,17.4,18.7
"54450",2015,2,57572,0.48,5.7,376.3,"Rural",55.3,37,44.2
"59416",2013,14.9,51583,0.31,11.4,148.6,"Suburban",47.9,27.7,19.2
"45336",2013,13.8,61830,0.33,20.3,436.8,"Suburban",45.5,22.2,54.2
"41012",2020,2.9,50335,0.33,17.9,167.7,"Rural",85.2,11.6,53.2
"42678",2016,14,43930,0.53,25.3,118.6,"Urban",70.9,45.9,68.1
"23298",2010,3.2,49264,0.34,22,94.6,"Urban",74.9,13.2,12.1
"22949",2014,5.8,55013,0.28,12.2,42.2,"Rural",23.1,16,49.4
"12816",2019,3.7,55389,0.29,24.1,327.2,"Suburban",56.7,13.8,49
"23783",2013,5.7,52499,0.46,16.9,118.5,"Urban",77.9,16.5,28.6
"45566",2012,5.7,37963,0.49,26.5,28,"Rural",54.2,1.9,63.4
"15025",2012,5.1,56070,0.48,6.5,89.3,"Rural",41.5,17.9,53.8
"35051",2015,11.6,53022,0.33,13.9,151.6,"Urban",62.6,24,21.9
"48512",2016,8.2,53477,0.44,28.2,107.6,"Rural",67.7,43.5,27.7
"39497",2013,4.6,45824,0.52,26.3,517.5,"Suburban",52.7,40.3,63.7
"53212",2016,11.4,53586,0.48,11.4,105.2,"Urban",74.4,51.8,53.9
"12448",2018,8.3,46710,0.31,26.9,374.1,"Suburban",73.3,6.4,11.3
"37770",2017,13,71856,0.43,29,26.9,"Urban",23.9,22.4,7.5
"21116",2013,5.8,48840,0.31,25.9,2844.8,"Urban",33.1,4.4,54.5
"46996",2013,10.5,33749,0.5,8.9,311.2,"Suburban",56.9,46.7,47.2
"27510",2020,4.7,52524,0.33,7.9,122.6,"Urban",41.1,27,26.2
"22941",2014,14.7,49612,0.53,21.7,74.8,"Suburban",48.2,34.1,45.3
"26828",2015,2.5,41948,0.46,25.6,4020.5,"Rural",36.9,54.9,16.1
"38337",2018,12.5,51068,0.53,26,137.2,"Urban",28.7,44.2,65.6
"35493",2019,11.6,48078,0.47,28.3,282.2,"Urban",41.1,43.6,61.2
"58323",2015,10.4,45503,0.3,15.7,464.8,"Rural",78.1,10.2,35.6
"26320",2015,5.7,47899,0.33,11.3,98.6,"Rural",47.8,14,50.8
"15180",2012,8,53183,0.42,15.9,393.3,"Rural",26.6,34.9,46.7
"10771",2020,2.3,58432,0.32,14.2,316.1,"Urban",32.6,55.4,18.2
"29134",2012,8,51428,0.31,9.5,1171.6,"Suburban",89.5,10.7,45.7
"58020",2012,2.6,55461,0.38,29.8,120.9,"Rural",34.3,26.8,57.9
"38337",2017,6.8,56188,0.47,15.1,183.2,"Urban",61.4,54.9,63.4
"52229",2015,8.9,44781,0.3,28.9,857.3,"Suburban",31.8,31.9,15.9
"22941",2015,13.3,54322,0.33,5.5,316.1,"Suburban",23.2,18.5,9.2
"35910",2019,6.3,47546,0.34,16.2,144,"Suburban",27,41.6,22.4
"38313",2014,13.6,46638,0.52,12.9,106.7,"Urban",25.9,14,20.6
"57378",2010,8.6,47200,0.35,24.2,772.5,"Rural",21,25.7,27
"27004",2013,3.8,53145,0.45,23.1,69.1,"Rural",75.7,24.6,58.6
"37065",2017,7.6,43692,0.51,28,358,"Urban",59.8,21.5,38.1
"45067",2019,12.3,50743,0.34,11.5,118.3,"Suburban",84.4,43.6,50.2
"31468",2016,9.5,46591,0.55,25.7,174.1,"Rural",33,2.7,4.9
"45145",2013,3.3,63664,0.49,24,622.4,"Rural",81.4,46.8,3.6
"37226",2010,4.1,57053,0.46,16.8,243,"Urban",36,35.8,38.6
"31468",2010,12.8,53339,0.48,22,324.8,"Rural",57.2,34.5,8.9
"25849",2019,7.3,57634,0.29,13.8,460.8,"Suburban",37.7,21.5,27.8
"32818",2015,6.1,54152,0.36,9,212.2,"Rural",45.3,34.8,16.9
"42853",2017,7.7,51611,0.32,8,534.9,"Suburban",78.5,42.1,54
"39485",2010,8.7,62854,0.38,28.9,162.4,"Urban",34.2,31.7,11.2
"35493",2018,6.1,62367,0.3,22.4,79.5,"Suburban",60.7,27.9,61
"30885",2013,11.3,53955,0.47,25.5,200.7,"Suburban",20.8,41.8,25.5
"42194",2015,12.5,45614,0.52,6.1,140.8,"Suburban",39.5,44.9,53.5
"50999",2015,11.7,47730,0.33,19.1,72.8,"Urban",51.3,50.3,16.3
"48492",2018,5.4,38311,0.31,11.2,57,"Rural",56.5,14.9,63.8
"17105",2010,6.4,61522,0.51,21.7,122,"Rural",53.8,15.3,52.4
"34217",2020,3.2,47543,0.35,12.5,837.4,"Urban",23.6,4,11.6
"47351",2014,11.9,58022,0.47,8.4,44.8,"Suburban",47.5,48,16.9
"14588",2010,5.2,46489,0.33,16.6,28.8,"Urban",55.8,4.2,51.9
"57896",2015,8,47038,0.49,25.5,134.1,"Rural",88.1,6.7,55.5
"21095",2012,14.5,58194,0.37,18.8,33.2,"Urban",76.3,51.1,30.9
"28715",2012,9.6,52126,0.29,22.1,27.2,"Urban",26.2,4.1,53.3
"25849",2010,5.7,45635,0.35,25.8,68.7,"Urban",22.4,53,6.9
"54441",2019,10.8,56097,0.31,13.7,670.1,"Urban",85.9,7.3,8.1
"16502",2014,6.7,49038,0.29,6.3,57.7,"Rural",56.6,10.4,36.3
"46798",2011,11.8,70484,0.49,20.1,45.5,"Suburban",53.2,29.1,60.7
"21095",2011,6.1,62632,0.46,29.9,199.1,"Urban",70.3,46.8,66.7
"47504",2016,4.2,52748,0.52,23.3,252.4,"Suburban",33.5,55.1,28.7
"58225",2010,10.1,52083,0.3,17.4,254.2,"Rural",89.1,9.3,14.2
"26749",2015,7,52681,0.35,15.2,191.1,"Suburban",76,5.4,30.6
"45566",2013,4.7,50283,0.54,25.5,18.3,"Suburban",48.1,24.7,32.9
"56258",2020,14.1,64723,0.47,10.1,184.5,"Suburban",44.6,56.4,43.5
"58586",2017,12.1,37443,0.55,19.6,45.7,"Urban",49.2,18.7,59.8
"10020",2018,12.9,46038,0.46,22.2,411.7,"Suburban",57.9,10.8,41.9
"33829",2015,9.7,38511,0.36,18.7,745.8,"Urban",77.8,21.6,26.4
"48492",2010,5.2,65674,0.51,15.4,67.7,"Suburban",47.9,42.4,27.5
"29041",2015,12.3,61893,0.32,26.2,165.2,"Suburban",65,41,51.4
"45566",2016,11.3,52780,0.34,10.4,103.1,"Urban",39.5,9.9,24.9
"59750",2017,14.3,37068,0.41,14.3,1155.4,"Urban",68.3,43.4,43.2
"38761",2016,5.5,38242,0.39,9.2,314.8,"Rural",87.2,31.6,49.2
"12128",2012,5.2,45853,0.31,26.7,141,"Rural",45.3,36.3,10.2
"17105",2010,2,45132,0.31,21.9,401.5,"Urban",58.8,48.2,13.4
"18893",2011,4.5,54909,0.28,6.1,643.5,"Urban",51.5,35,45.4
"47988",2019,6.4,48513,0.42,12.6,105.3,"Rural",64.6,50.1,9.8
"56918",2020,5.5,52897,0.33,15.9,66.1,"Urban",77.4,47.9,27.1
"54161",2017,8.3,58377,0.54,16,41,"Rural",66.7,12.4,20.9
"42229",2018,13,33346,0.45,20.3,452.4,"Rural",72.4,18.8,53.8
"21343",2017,3.2,46105,0.42,5.6,818.8,"Rural",82.4,2.1,51.6
"49710",2011,3.7,47291,0.43,26.5,612,"Suburban",33.8,53.7,37.5
"41153",2015,4,47849,0.39,18.8,335.3,"Urban",60.5,55.2,59.3
"21343",2012,9,46931,0.35,21.1,393.3,"Rural",45.5,26.4,24.8
"32818",2010,8.3,33801,0.31,12.2,1140.5,"Urban",58.6,2.2,60.8
"59524",2018,5.2,66132,0.43,28.2,137,"Suburban",23.7,52.2,65.3
"37029",2014,12.4,52316,0.39,14.2,308.5,"Rural",74.2,20.6,44.4
"54559",2014,4.4,60508,0.41,26.9,253.6,"Urban",74.9,51.6,15.3
"55289",2015,3,43303,0.49,18.3,576.7,"Rural",29,29.2,11.1
"36482",2019,10.5,64438,0.32,19.6,215.8,"Urban",82.3,15.4,22
"47258",2010,13.3,40601,0.34,5.8,121.7,"Suburban",27.5,49.1,48.6
"44705",2018,10.6,57143,0.52,6,141.9,"Urban",30.2,57,12.2
"29041",2013,6.2,59173,0.52,14.4,167.9,"Rural",64.2,28.1,69.1
"45620",2018,6.4,63839,0.45,26.2,131.7,"Suburban",49.8,13.2,46.9
"25489",2011,7.2,52732,0.36,26.3,82.3,"Urban",75.6,52.8,33.1
"51610",2012,10.3,59763,0.51,29.8,78.2,"Urban",37.4,42.1,36.1
"39716",2020,10.9,66410,0.55,27.1,148.4,"Urban",88.5,21,38.7
"48536",2014,4.5,51167,0.37,7,793.7,"Urban",52.1,6.8,64
"24878",2013,12.4,57369,0.36,10,286.7,"Rural",45,2,19.4
"38761",2020,6.6,66337,0.55,15.8,65.5,"Rural",32,1.3,53.3
"59524",2012,14,35348,0.53,6.9,38.9,"Suburban",20.6,54.7,10.1
"36843",2015,6.8,49783,0.49,5.9,411.5,"Urban",21.8,29.5,31.9
"55493",2016,13.4,55250,0.38,6,160.3,"Urban",35.7,3.3,35
"42678",2011,8.5,47994,0.42,29.6,127.5,"Urban",56.9,47.7,28.2
"35910",2018,2.3,46414,0.4,28.3,143.7,"Rural",58.6,1.9,3.8
"29387",2011,10.2,37265,0.42,8.2,618.7,"Urban",86.8,32.5,33.1
"35051",2019,11.1,43869,0.44,21.5,394.6,"Urban",61.7,58,54.7
"39572",2018,4,52359,0.52,18.2,449.8,"Rural",29.9,45.2,46
"53183",2010,9,70399,0.4,19.6,435.1,"Rural",45.8,3.5,49.7
"48536",2017,12.9,43988,0.43,14.8,200,"Suburban",68.6,35.3,12.1
"33805",2014,11.5,51512,0.33,13.9,224.3,"Rural",55,58,66.5
"48536",2016,4.6,58788,0.54,21.8,461.6,"Suburban",41.8,7.6,34.3
"41150",2020,11.1,52070,0.53,27.4,218.1,"Rural",89.9,31.6,7
"32170",2014,6.3,43070,0.46,5,331.1,"Suburban",54.7,50.5,48.5
"27797",2011,5.7,55987,0.45,9.4,18.8,"Rural",86.2,44.6,52.3
"22395",2016,8.4,48085,0.36,18.6,29.3,"Rural",28.2,43.8,36.1
"33199",2014,10.9,64688,0.3,13.1,24.5,"Suburban",31.5,28.3,13.1
"57668",2017,3.5,60916,0.33,20.2,429.5,"Urban",40.4,44.1,39.4
"44447",2016,9.8,34645,0.47,25.4,37.7,"Suburban",56.3,29.8,67.1
"54559",2019,4.4,39177,0.5,28.4,139.1,"Suburban",26.9,21.4,44.8
"45339",2019,2.1,57092,0.4,16.6,26.5,"Suburban",84.5,40.6,24.4
"44705",2011,13.8,42273,0.52,14.7,751.3,"Suburban",24.4,58.7,2.3
"42608",2011,7.7,47834,0.45,15.5,120,"Suburban",80.8,44.5,68.9
"23783",2010,3.6,49999,0.29,27,780.9,"Suburban",73.2,2.4,50.3
"43791",2019,7.3,53232,0.36,24.7,78.2,"Suburban",87.4,41.9,4.1
"36547",2014,5,54717,0.33,29.6,621.6,"Urban",38.3,57.8,65.8
"50110",2011,4.1,62660,0.44,14.5,108.3,"Urban",22.8,1.5,16.2
"58020",2019,2.5,55585,0.54,16,704.1,"Urban",85.2,47.3,19.1
"19037",2018,4.6,58277,0.4,19.9,627.2,"Suburban",68.4,21,27.3
"33607",2019,3.7,48914,0.52,18.2,970.8,"Suburban",70.8,27.8,22.5
"16691",2012,2.9,41197,0.34,19.4,162.7,"Rural",36,45.7,5.8
"21343",2010,10.4,58363,0.33,26.5,241.9,"Suburban",82.2,43.4,58.8
"41463",2019,2.1,65944,0.41,20.9,205.9,"Urban",29.5,6.8,20
"10224",2015,9.4,42439,0.38,8.9,138.1,"Urban",85.6,25.6,61.9
"34493",2017,5.9,66330,0.33,21.9,132,"Suburban",24.8,3.8,46.9
"36482",2017,13.9,40966,0.42,10.4,261.8,"Rural",32.1,40.5,44.9
"39572",2015,8.4,60292,0.35,29.5,78.2,"Rural",79.1,38.3,59.6
"17825",2010,8.8,56501,0.44,22.1,130.7,"Rural",54.8,32.7,37.3
"47317",2015,5.6,49105,0.49,7,381.5,"Urban",69.3,16,29.5
