"release_id","member_id","chamber","party","ideology_score","state","date","topic","sentiment_score","contains_attack"
1971,167,"House","Democrat",0.0981010050548007,"MA",2024-11-14,"Health",-0.15,1
1972,8,"House","Republican",0.505812773776201,"OR",2024-11-02,"Technology",-0.01,1
1973,48,"House","Republican",-0.0352408148933057,"DE",2024-04-29,"Agriculture",-0.09,1
1974,264,"House","Republican",0.195286047440165,"AZ",2024-09-22,"Environment",-0.5,1
1975,114,"House","Democrat",-0.795383971697911,"KY",2024-12-07,"Environment",0.22,0
1976,32,"House","Democrat",0.14976453847764,"ID",2024-08-25,"Foreign Policy",0.1,0
1977,244,"House","Republican",0.460775662166127,"MS",2024-09-22,"Economy",0.34,0
1978,48,"House","Democrat",-0.0863918568802639,"DE",2024-08-26,"Economy",-0.08,1
1979,377,"House","Democrat",-0.286624329309754,"WV",2024-02-08,"Economy",-0.1,1
1980,402,"House","Democrat",-0.116767443866302,"CA",2024-03-04,"Immigration",0.03,0
1981,300,"Senate","Democrat",0.321539094017486,"WY",2024-06-10,"Technology",0.17,1
1982,405,"House","Republican",-0.321394466498812,"CO",2024-03-21,"Agriculture",-0.55,0
1983,179,"House","Democrat",0.422313748272272,"RI",2024-09-18,"Agriculture",0.54,0
1984,176,"House","Republican",-0.0224024643659808,"OR",2024-01-20,"Agriculture",-0.13,0
1985,37,"House","Republican",0.438760533350853,"MD",2024-07-08,"Energy",0.22,0
1986,298,"House","Republican",0.0911408894113187,"MN",2024-09-13,"Health",-0.62,1
1987,358,"House","Democrat",-0.167044211560778,"IA",2024-08-25,"Budget",0.17,0
1988,236,"House","Republican",-0.726810890758767,"MT",2024-11-30,"Health",-0.26,1
1989,338,"House","Republican",0.0895249770508743,"DE",2024-07-04,"Health",-0.04,0
1990,405,"House","Democrat",-1.03038012673031,"IA",2024-10-03,"Immigration",0.42,1
1991,144,"House","Democrat",-0.789906729608353,"NH",2024-01-28,"Health",-0.12,1
1992,83,"House","Democrat",-0.122139647542749,"CA",2024-03-06,"Immigration",0.06,0
1993,262,"Senate","Republican",-0.198542034657857,"SD",2024-12-06,"Budget",-0.17,0
1994,15,"House","Republican",0.657256342322633,"UT",2024-05-27,"Energy",-0.42,1
1995,424,"House","Republican",0.562504658976835,"SC",2024-01-06,"Technology",0.38,1
1996,477,"House","Republican",-0.749594088273266,"MI",2024-07-23,"Foreign Policy",-0.07,1
1997,334,"House","Democrat",0.186890390637714,"MA",2024-03-23,"Health",0.24,1
1998,431,"House","Democrat",0.0906145581270037,"WI",2024-10-23,"Immigration",0.56,0
1999,113,"House","Republican",-0.00950824330983873,"ND",2024-04-24,"Environment",0.29,1
2000,431,"House","Independent",0.53185026804712,"OR",2024-06-21,"Agriculture",-0.16,1
2001,363,"House","Republican",-0.840278876009117,"IA",2024-05-08,"Health",0.38,1
2002,183,"House","Democrat",-0.115175889954116,"NV",2024-04-10,"Health",-0.01,1
2003,157,"House","Republican",-0.121995681623185,"AR",2024-06-02,"Foreign Policy",-0.03,1
2004,153,"House","Independent",-0.317053101474607,"IL",2024-03-15,"Energy",-0.31,1
2005,198,"House","Republican",0.35680893716487,"MN",2024-09-02,"Immigration",-0.2,1
2006,507,"Senate","Republican",0.125281449647354,"FL",2024-09-22,"Health",-0.04,0
2007,410,"House","Republican",0.0717169079525325,"FL",2024-04-04,"Economy",0.05,0
2008,137,"House","Republican",0.142946709223374,"MS",2024-02-18,"Environment",0.11,1
2009,317,"House","Republican",-0.118837026334749,"DE",2024-08-11,"Economy",0.11,1
2010,337,"House","Democrat",0.525154910905319,"CO",2024-05-21,"Environment",0.03,0
2011,213,"House","Republican",-0.109254367560563,"IN",2024-12-07,"Energy",-0.12,1
2012,261,"House","Republican",0.0728577496890803,"NV",2024-06-28,"Technology",-0.34,0
2013,304,"House","Democrat",0.0253492097399316,"WI",2024-01-25,"Education",-0.26,1
2014,122,"Senate","Democrat",0.677188259277001,"SD",2024-11-15,"Technology",-0.15,1
2015,279,"House","Republican",-0.362965727652116,"OH",2024-06-14,"Budget",0.12,0
2016,334,"House","Republican",-0.797865068393465,"MO",2024-02-05,"Foreign Policy",-0.35,1
2017,175,"House","Democrat",0.201829759762147,"AR",2024-02-19,"Health",0.15,1
2018,227,"House","Democrat",-0.353932981328105,"NC",2024-03-20,"Education",0.32,0
2019,134,"House","Democrat",0.750887337242163,"KY",2024-01-05,"Technology",0.34,0
2020,456,"Senate","Democrat",0.298811699678444,"AR",2024-06-04,"Economy",0.08,0
2021,65,"Senate","Republican",1.66127885868651,"IA",2024-12-31,"Energy",-0.37,0
2022,83,"House","Republican",0.450833053044201,"SC",2024-05-23,"Education",-0.37,1
2023,354,"Senate","Democrat",-0.57384486352569,"CO",2024-11-22,"Technology",-0.41,1
2024,84,"House","Democrat",-0.2259631084045,"GA",2024-03-12,"Education",0.29,0
2025,220,"House","Republican",-0.0578004415919396,"MA",2024-01-04,"Health",-0.99,1
2026,281,"House","Republican",-0.115617949224815,"MA",2024-11-07,"Budget",-0.29,1
2027,210,"House","Republican",-0.158669358226265,"VA",2024-11-12,"Environment",0.24,1
2028,300,"Senate","Democrat",-0.816835767504882,"VA",2024-12-25,"Economy",0.22,1
2029,270,"House","Democrat",0.360745503855935,"NY",2024-02-11,"Budget",0.01,1
2030,286,"House","Democrat",-0.031128848989702,"AR",2024-07-20,"Economy",-0.38,1
2031,434,"House","Democrat",-0.130850657717138,"WI",2024-09-03,"Environment",0.49,0
2032,528,"House","Democrat",-0.0617291817475488,"AZ",2024-01-02,"Immigration",-0.13,1
2033,126,"House","Democrat",-0.249985142315544,"MO",2024-07-11,"Technology",0.14,0
2034,374,"House","Democrat",-0.330636015769,"ID",2024-11-22,"Budget",-0.27,0
2035,278,"House","Republican",-0.21965719583936,"OH",2024-06-29,"Health",-0.26,1
2036,311,"Senate","Democrat",-0.0788586398979251,"TX",2024-10-03,"Health",-0.07,0
2037,89,"House","Democrat",-0.754201863760814,"NJ",2024-03-13,"Education",-0.2,1
2038,494,"House","Republican",1.10430159077284,"AR",2024-09-21,"Energy",-0.1,1
2039,28,"House","Democrat",0.195640758936003,"KS",2024-09-26,"Energy",0.13,1
2040,159,"House","Republican",0.35111228596663,"MS",2024-03-12,"Foreign Policy",-0.21,1
2041,134,"House","Democrat",0.223204168420842,"OH",2024-03-31,"Agriculture",0.15,0
2042,519,"House","Republican",0.0579219988317337,"IN",2024-01-04,"Budget",-0.36,0
2043,257,"House","Republican",-0.184068106926649,"MO",2024-10-08,"Education",-0.13,1
2044,380,"House","Democrat",0.479856440413072,"SC",2024-11-28,"Environment",0.29,0
2045,140,"House","Republican",0.70403689715651,"LA",2024-09-23,"Education",-0.18,0
2046,444,"House","Republican",-0.541859663380296,"MO",2024-06-29,"Environment",0.17,0
2047,427,"House","Republican",-0.108196683867153,"MN",2024-02-15,"Energy",0.16,1
2048,127,"House","Democrat",0.232578260546311,"GA",2024-05-21,"Foreign Policy",0,0
2049,246,"House","Republican",0.893364760882183,"CO",2024-12-19,"Education",-0.58,0
2050,273,"House","Republican",0.453194134357609,"WA",2024-01-31,"Economy",-0.05,1
2051,305,"House","Democrat",-0.434012956881993,"CO",2024-06-22,"Education",0.22,1
2052,395,"House","Republican",0.239782203817079,"WY",2024-10-21,"Environment",-0.28,1
2053,453,"House","Republican",-0.843980508462745,"MO",2024-01-24,"Budget",-0.34,1
2054,231,"House","Democrat",0.383913483189814,"NC",2024-11-27,"Health",0.12,1
2055,132,"House","Democrat",0.3081498091923,"MA",2024-03-28,"Technology",0.33,0
2056,387,"House","Independent",-0.316573718161826,"SD",2024-02-10,"Agriculture",0.16,1
2057,68,"House","Democrat",-0.649959271662705,"AK",2024-03-11,"Foreign Policy",0.05,1
2058,490,"House","Republican",-0.00576108126074108,"AR",2024-07-19,"Education",0.06,0
2059,407,"House","Republican",0.189226286957888,"OR",2024-07-08,"Agriculture",-0.14,1
2060,371,"House","Republican",-0.266958946505874,"ME",2024-10-23,"Energy",-0.04,0
2061,132,"House","Democrat",0.0506752436567774,"VA",2024-07-31,"Immigration",-0.11,1
2062,213,"House","Democrat",0.133859845695699,"GA",2024-07-07,"Environment",0.5,1
2063,89,"Senate","Democrat",0.534914593708083,"SD",2024-01-22,"Economy",-0.52,1
2064,115,"House","Republican",0.229292902527036,"UT",2024-09-21,"Immigration",0.24,0
2065,452,"House","Democrat",1.16795836254529,"RI",2024-01-03,"Budget",0.24,0
2066,249,"House","Republican",-0.882179234419109,"MD",2024-07-21,"Environment",0.34,1
2067,193,"House","Republican",0.326102984373251,"UT",2024-11-12,"Health",-0.14,0
2068,38,"Senate","Democrat",-0.288600119379753,"UT",2024-11-10,"Budget",0,0
2069,122,"House","Democrat",0.108533808335101,"NH",2024-12-18,"Economy",-0.15,1
2070,72,"House","Republican",0.285804554558684,"AZ",2024-01-18,"Technology",-0.17,1
2071,271,"House","Democrat",-0.473828961683935,"OR",2024-10-03,"Health",-0.33,1
2072,436,"House","Democrat",-0.0748321351597281,"OK",2024-05-23,"Education",-0.32,0
2073,463,"House","Republican",0.241834026863736,"AK",2024-03-04,"Foreign Policy",0.32,1
2074,466,"Senate","Republican",-0.2709863326693,"OR",2024-11-14,"Environment",-0.4,1
2075,434,"House","Democrat",-1.21373223873032,"ME",2024-03-13,"Education",0.52,0
2076,530,"House","Democrat",-0.0281582150179695,"SC",2024-08-24,"Foreign Policy",0.29,0
2077,478,"House","Democrat",-0.220417637492756,"NE",2024-04-29,"Budget",-0.04,0
2078,519,"House","Republican",0.122219714555062,"HI",2024-10-23,"Environment",0.1,0
2079,313,"House","Republican",0.021516301597007,"ND",2024-09-06,"Budget",-0.05,1
2080,1,"House","Democrat",-0.0193615296491557,"KS",2024-02-02,"Economy",-0.05,1
2081,122,"House","Democrat",0.266168126296423,"ME",2024-10-22,"Health",0.25,1
2082,436,"House","Democrat",0.615740034354578,"FL",2024-04-04,"Technology",-0.37,1
2083,34,"Senate","Democrat",-0.529139056694208,"CO",2024-01-30,"Energy",-0.47,1
2084,451,"House","Republican",-1.0141259543135,"WV",2024-01-14,"Budget",-0.7,1
2085,185,"House","Republican",0.349570433801756,"CO",2024-08-09,"Economy",-0.32,1
2086,419,"House","Republican",-0.0882554592723058,"NM",2024-09-15,"Energy",-0.03,1
2087,364,"House","Democrat",-0.384187406583618,"LA",2024-01-18,"Agriculture",-0.29,1
2088,280,"House","Democrat",-0.445580460542947,"WY",2024-09-13,"Budget",0.33,0
2089,522,"House","Democrat",-0.862324751300497,"MN",2024-03-23,"Economy",-0.3,1
2090,69,"House","Democrat",0.853228189035798,"RI",2024-12-27,"Education",-0.39,1
2091,254,"Senate","Democrat",-0.359779362699693,"MO",2024-05-07,"Energy",0.5,0
2092,511,"House","Democrat",0.177484447704396,"MA",2024-05-18,"Budget",-0.01,0
2093,296,"House","Democrat",-0.224583351244787,"WY",2024-09-09,"Education",0.04,0
2094,21,"House","Republican",0.211335521081022,"FL",2024-12-25,"Immigration",-0.28,1
2095,103,"House","Democrat",-0.208770514846714,"OR",2024-06-04,"Technology",-0.04,0
2096,290,"House","Republican",0.460927700095155,"CT",2024-09-03,"Immigration",0.3,0
2097,436,"House","Democrat",0.360744262455464,"TX",2024-10-17,"Budget",0.01,0
2098,179,"Senate","Democrat",-0.569496856553568,"CO",2024-07-23,"Health",0.03,0
2099,487,"Senate","Democrat",-0.0080019337988272,"NC",2024-09-12,"Environment",-0.36,1
2100,495,"House","Democrat",-0.442443346087225,"IA",2024-04-17,"Energy",0.32,0
2101,48,"House","Republican",-0.0716310034827645,"LA",2024-11-12,"Technology",-0.17,1
2102,164,"House","Republican",-0.035251794019491,"NE",2024-02-23,"Immigration",-0.18,1
2103,354,"House","Republican",-0.432310063438178,"WI",2024-08-26,"Environment",0.26,0
2104,19,"Senate","Republican",-0.701806991799665,"WY",2024-05-05,"Foreign Policy",0.64,0
2105,78,"House","Democrat",0.0893849020739754,"ND",2024-09-11,"Education",-0.12,1
2106,514,"House","Democrat",-1.10266686421063,"MA",2024-02-06,"Economy",0.56,0
2107,45,"House","Democrat",0.0613917018205359,"NH",2024-03-25,"Agriculture",-0.08,1
2108,242,"House","Democrat",-0.797925105246548,"MO",2024-08-08,"Foreign Policy",0.21,1
2109,445,"House","Democrat",-0.764779668735571,"MT",2024-09-12,"Budget",-0.03,1
2110,369,"House","Democrat",0.681898805163839,"RI",2024-08-20,"Agriculture",-0.21,1
2111,91,"House","Democrat",0.198584093469013,"KS",2024-10-13,"Economy",-0.11,1
2112,273,"House","Democrat",0.0477026050511957,"SD",2024-07-05,"Education",0.49,0
2113,125,"House","Republican",-0.598960248564049,"PA",2024-10-28,"Health",0.15,0
2114,409,"House","Republican",0.629952080905776,"VT",2024-01-18,"Agriculture",-0.18,0
2115,42,"House","Democrat",0.546898473520828,"IA",2024-09-25,"Immigration",-0.34,0
2116,517,"House","Democrat",0.690508241047223,"VA",2024-03-14,"Technology",-0.31,0
2117,394,"House","Republican",0.111348863391509,"FL",2024-10-05,"Energy",0.53,0
2118,425,"House","Democrat",0.495475414535565,"ID",2024-01-04,"Energy",0.48,0
2119,88,"Senate","Democrat",0.560310623124645,"VT",2024-09-12,"Energy",-0.38,1
2120,101,"House","Republican",0.481160053921385,"AZ",2024-09-06,"Economy",-0.17,1
2121,1,"House","Democrat",0.360769849901572,"TN",2024-03-10,"Immigration",-0.29,1
2122,136,"House","Democrat",-0.236559378026833,"NC",2024-06-03,"Energy",0.5,0
2123,88,"House","Republican",0.469915801568962,"NM",2024-11-01,"Education",-0.28,1
2124,361,"House","Republican",0.597088339534165,"WV",2024-02-29,"Economy",0.09,1
2125,371,"Senate","Republican",-0.0409680133621679,"NY",2024-04-19,"Education",-0.17,1
2126,408,"Senate","Republican",0.0801520984938808,"KS",2024-06-11,"Technology",-0.3,0
2127,214,"House","Democrat",-0.521426778147127,"WA",2024-07-25,"Agriculture",0.24,1
2128,37,"Senate","Democrat",0.379617998725864,"MN",2024-10-06,"Education",-0.26,0
2129,76,"House","Republican",0.37239240162426,"RI",2024-05-01,"Budget",-0.05,0
2130,383,"House","Republican",-0.185074453507878,"MO",2024-02-03,"Environment",0.33,1
2131,315,"House","Independent",0.0260918324332782,"ID",2024-06-14,"Agriculture",0.19,1
2132,348,"House","Republican",-0.318173738505993,"ME",2024-01-09,"Health",0.05,0
2133,507,"House","Democrat",0.0760737927975473,"PA",2024-01-24,"Economy",-0.6,1
2134,420,"House","Democrat",0.245335563886938,"LA",2024-05-07,"Energy",0.01,0
2135,190,"House","Democrat",0.0440644087315767,"NH",2024-10-19,"Technology",0.1,0
2136,496,"House","Republican",-0.172875191891996,"OH",2024-07-04,"Economy",-0.62,1
2137,93,"House","Democrat",0.852621245432023,"ID",2024-06-21,"Health",0.17,0
2138,205,"House","Democrat",0.380061247554827,"PA",2024-04-10,"Health",0.76,1
2139,517,"House","Democrat",-0.0610450058221997,"WA",2024-03-06,"Agriculture",-0.01,1
2140,180,"House","Republican",0.493347221964102,"KS",2024-04-25,"Energy",-0.1,1
2141,324,"House","Democrat",0.562002289281922,"PA",2024-05-13,"Environment",-0.52,1
2142,84,"House","Democrat",0.0203648133967427,"NC",2024-06-13,"Foreign Policy",-0.11,1
2143,508,"House","Democrat",-0.139829323277187,"PA",2024-11-04,"Technology",0.36,1
2144,449,"House","Republican",0.351851295617273,"NH",2024-03-19,"Energy",-0.53,0
2145,218,"House","Democrat",0.0961833496968794,"WA",2024-10-07,"Environment",-0.33,1
2146,433,"House","Republican",-0.208602602601002,"DE",2024-10-18,"Energy",0.06,0
2147,70,"House","Democrat",-0.2949364050743,"MD",2024-11-30,"Agriculture",0.03,1
2148,174,"House","Democrat",0.106034416800393,"VT",2024-03-05,"Foreign Policy",-0.02,0
2149,202,"Senate","Republican",0.800962514800969,"MI",2024-03-24,"Energy",-0.21,0
2150,215,"House","Republican",0.493938198887636,"IA",2024-03-02,"Budget",-0.27,1
2151,249,"House","Republican",-0.0135891303108103,"TX",2024-03-06,"Health",0.25,0
2152,34,"House","Republican",-0.238716897936034,"UT",2024-01-03,"Technology",-0.25,1
2153,191,"House","Republican",-0.0259318797018788,"LA",2024-01-24,"Health",0.03,0
2154,18,"House","Independent",-0.00425376014045876,"PA",2024-01-13,"Agriculture",0.13,1
2155,256,"House","Republican",-0.345760805682144,"IA",2024-09-10,"Education",-0.01,0
2156,321,"House","Republican",-0.0595292817228216,"HI",2024-02-21,"Budget",-0.52,1
2157,287,"House","Republican",0.154478638689045,"IN",2024-05-06,"Energy",-0.2,1
2158,70,"House","Democrat",0.265135199264405,"DE",2024-12-15,"Immigration",0.78,0
2159,139,"House","Republican",-0.316691131309098,"HI",2024-04-23,"Environment",-0.25,0
2160,440,"House","Democrat",0.505482540442372,"OK",2024-09-26,"Technology",-0.09,0
2161,512,"Senate","Republican",-0.0855457368786079,"NE",2024-10-08,"Energy",-0.13,1
2162,499,"House","Republican",0.0565073045195842,"VT",2024-10-26,"Energy",0.08,0
2163,272,"House","Republican",0.0917703668384885,"HI",2024-05-21,"Budget",0.02,0
2164,15,"House","Democrat",0.106824435604174,"FL",2024-07-27,"Agriculture",-0.3,0
2165,287,"House","Republican",-0.302814432232857,"CO",2024-07-23,"Education",-0.07,1
2166,413,"House","Republican",-0.135172335615452,"KS",2024-01-23,"Technology",0.4,0
2167,262,"House","Democrat",-0.2927346871895,"GA",2024-12-19,"Education",0.24,0
2168,358,"House","Democrat",0.141933790877053,"NC",2024-06-29,"Immigration",-0.38,1
2169,154,"House","Republican",-0.105457344751013,"AL",2024-11-05,"Immigration",-0.06,0
2170,255,"House","Republican",-0.121493642163805,"MS",2024-01-23,"Energy",-0.58,0
2171,360,"Senate","Democrat",0.41073706547212,"SD",2024-05-15,"Education",-0.15,1
2172,490,"House","Republican",1.09684751841101,"NY",2024-07-14,"Agriculture",-0.52,1
2173,96,"House","Democrat",-0.0184431914192782,"MN",2024-03-11,"Economy",0.7,1
2174,52,"House","Democrat",0.432531616956988,"NV",2024-12-02,"Foreign Policy",-0.09,1
2175,49,"House","Independent",-0.334282591735079,"VT",2024-11-29,"Agriculture",0.49,1
2176,327,"House","Independent",-0.0968174919263916,"GA",2024-01-15,"Foreign Policy",-0.25,0
2177,502,"House","Democrat",-0.614416259659888,"VT",2024-01-10,"Energy",0.48,0
2178,175,"House","Republican",0.00168942449222154,"VA",2024-10-12,"Agriculture",-0.43,0
2179,471,"Senate","Democrat",-0.174626018280529,"MD",2024-09-03,"Immigration",0.62,0
2180,34,"Senate","Democrat",0.329388422654905,"NJ",2024-10-04,"Budget",-0.18,0
2181,8,"House","Republican",0.654536615075102,"AL",2024-02-14,"Energy",0.24,1
2182,125,"House","Democrat",0.264986433183072,"OK",2024-12-20,"Agriculture",0.34,0
2183,422,"House","Republican",0.487639331861653,"SC",2024-10-02,"Budget",-0.25,1
2184,323,"House","Republican",-0.804078070033427,"CO",2024-01-20,"Economy",0.34,0
2185,124,"Senate","Democrat",0.00830694125604878,"OH",2024-05-30,"Foreign Policy",0.08,0
2186,535,"House","Republican",-0.868860824931853,"WI",2024-05-31,"Immigration",-0.1,0
2187,218,"House","Republican",-0.148300596388401,"KS",2024-03-01,"Foreign Policy",-0.07,1
2188,259,"House","Democrat",0.665156119709004,"NE",2024-11-21,"Education",-0.21,1
2189,174,"House","Republican",0.197847646323328,"MS",2024-06-17,"Immigration",0.13,1
2190,221,"House","Democrat",-0.36791369896543,"VA",2024-07-11,"Energy",-0.69,1
2191,393,"Senate","Republican",-0.521413551531518,"KS",2024-04-12,"Economy",-0.31,1
2192,53,"House","Democrat",-0.504275516040133,"ND",2024-01-05,"Immigration",-0.24,1
2193,32,"House","Republican",-0.393725465763425,"MD",2024-09-26,"Agriculture",-0.4,1
2194,454,"House","Democrat",0.51054565736929,"WI",2024-02-01,"Economy",-0.21,1
2195,325,"Senate","Independent",0.255830510244535,"CO",2024-11-18,"Economy",-0.03,1
2196,34,"House","Republican",-0.680285991832541,"VT",2024-08-07,"Immigration",0.27,0
2197,331,"House","Democrat",0.338285886642819,"MS",2024-03-06,"Education",0.31,0
2198,444,"House","Democrat",-0.603956482296365,"CT",2024-02-10,"Energy",-0.33,1
2199,210,"Senate","Republican",0.253948529403391,"KS",2024-10-03,"Immigration",0.27,1
